        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            Re{V[3][1]} (V),            Im{V[3][1]} (V),            Re{V[4][1]} (V),            Im{V[4][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V),            Re{V[3][2]} (V),            Im{V[3][2]} (V),            Re{V[4][2]} (V),            Im{V[4][2]} (V),            V_inc[3][3] (V),            Re{V[1][3]} (V),            Im{V[1][3]} (V),            Re{V[2][3]} (V),            Im{V[2][3]} (V),            Re{V[3][3]} (V),            Im{V[3][3]} (V),            Re{V[4][3]} (V),            Im{V[4][3]} (V),            V_inc[4][4] (V),            Re{V[1][4]} (V),            Im{V[1][4]} (V),            Re{V[2][4]} (V),            Im{V[2][4]} (V),            Re{V[3][4]} (V),            Im{V[3][4]} (V),            Re{V[4][4]} (V),            Im{V[4][4]} (V)
 1.28000000e+02,        +7.071067811865e+00,        +5.761778150048e+00,        +2.435713607247e+00,        +1.405107059275e+00,        -2.978769330998e+00,        -3.042882795675e+00,        -3.302551264008e+00,        -4.981971621757e-01,        -2.249271003827e+00,        +7.071067811865e+00,        +1.405107059275e+00,        -2.978769330998e+00,        +5.765312754254e+00,        +2.430835973991e+00,        -4.988983899007e-01,        -2.251253626504e+00,        -3.046372411482e+00,        -3.302378856242e+00,        +7.071067811865e+00,        -3.042882795675e+00,        -3.302551264008e+00,        -4.988983899007e-01,        -2.251253626504e+00,        +5.763861682655e+00,        +2.436518212342e+00,        +1.406470529937e+00,        -2.976708583939e+00,        +7.071067811865e+00,        -4.981971621757e-01,        -2.249271003827e+00,        -3.046372411482e+00,        -3.302378856242e+00,        +1.406470529937e+00,        -2.976708583939e+00,        +5.768180290400e+00,        +2.436386010513e+00
 1.29600000e+02,        +7.071067811865e+00,        +5.877165389588e+00,        +2.402014589058e+00,        +1.381459332224e+00,        -3.033644494674e+00,        -3.183097673331e+00,        -3.214763958455e+00,        -5.453495626662e-01,        -2.192293873803e+00,        +7.071067811865e+00,        +1.381459332224e+00,        -3.033644494674e+00,        +5.880830403615e+00,        +2.396868447843e+00,        -5.461849001680e-01,        -2.194269784924e+00,        -3.186716481665e+00,        -3.214375848681e+00,        +7.071067811865e+00,        -3.183097673331e+00,        -3.214763958455e+00,        -5.461849001680e-01,        -2.194269784924e+00,        +5.879434684478e+00,        +2.402803058359e+00,        +1.382939586619e+00,        -3.031593297359e+00,        +7.071067811865e+00,        -5.453495626662e-01,        -2.192293873803e+00,        -3.186716481665e+00,        -3.214375848681e+00,        +1.382939586619e+00,        -3.031593297359e+00,        +5.883837172421e+00,        +2.402409098692e+00
 1.31200000e+02,        +7.071067811865e+00,        +5.992364211244e+00,        +2.361142400602e+00,        +1.354761086803e+00,        -3.091214777040e+00,        -3.321719306619e+00,        -3.119449380506e+00,        -5.888769188500e-01,        -2.132127664083e+00,        +7.071067811865e+00,        +1.354761086803e+00,        -3.091214777040e+00,        +5.996150827720e+00,        +2.355706464871e+00,        -5.898498320491e-01,        -2.134087819344e+00,        -3.325456454374e+00,        -3.118826094987e+00,        +7.071067811865e+00,        -3.321719306619e+00,        -3.119449380506e+00,        -5.898498320491e-01,        -2.134087819344e+00,        +5.994825271386e+00,        +2.361903590065e+00,        +1.356359966898e+00,        -3.089180644312e+00,        +7.071067811865e+00,        -5.888769188500e-01,        -2.132127664083e+00,        -3.325456454374e+00,        -3.118826094987e+00,        +1.356359966898e+00,        -3.089180644312e+00,        +5.999296660942e+00,        +2.361230275467e+00
 1.32800000e+02,        +7.071067811865e+00,        +6.106841118630e+00,        +2.312949856128e+00,        +1.324583160473e+00,        -3.151328759710e+00,        -3.458221858372e+00,        -3.016489920037e+00,        -6.283700728390e-01,        -2.068945747214e+00,        +7.071067811865e+00,        +1.324583160473e+00,        -3.151328759710e+00,        +6.110737965651e+00,        +2.307202564876e+00,        -6.294834499676e-01,        -2.070880494457e+00,        -3.462064087857e+00,        -3.015612042654e+00,        +7.071067811865e+00,        -3.458221858372e+00,        -3.016489920037e+00,        -6.294834499676e-01,        -2.070880494457e+00,        +6.109499165437e+00,        +2.313671777050e+00,        +1.326301916735e+00,        -3.149319579710e+00,        +7.071067811865e+00,        -6.283700728390e-01,        -2.068945747214e+00,        -3.462064087857e+00,        -3.015612042654e+00,        +1.326301916735e+00,        -3.149319579710e+00,        +6.114022226238e+00,        +2.312701935890e+00
 1.34400000e+02,        +7.071067811865e+00,        +6.220033038732e+00,        +2.257337443674e+00,        +1.290492198665e+00,        -3.213777822166e+00,        -3.592049912052e+00,        -2.905814746504e+00,        -6.634159541736e-01,        -2.002977397743e+00,        +7.071067811865e+00,        +1.290492198665e+00,        -3.213777822166e+00,        +6.224026002036e+00,        +2.251257260619e+00,        -6.646720192775e-01,        -2.004876505939e+00,        -3.595981432211e+00,        -2.904663204025e+00,        +7.071067811865e+00,        -3.592049912052e+00,        -2.905814746504e+00,        -6.646720192775e-01,        -2.004876505939e+00,        +6.222892388682e+00,        +2.258007323235e+00,        +1.292331425114e+00,        -3.211801804847e+00,        +7.071067811865e+00,        -6.634159541736e-01,        -2.002977397743e+00,        -3.595981432211e+00,        -2.904663204025e+00,        +1.292331425114e+00,        -3.211801804847e+00,        +6.227447558859e+00,        +2.256724480638e+00
 1.36000000e+02,        +7.071067811865e+00,        +6.331352458348e+00,        +2.194258718182e+00,        +1.252058352852e+00,        -3.278292243723e+00,        -3.722623572035e+00,        -2.787405257240e+00,        -6.936052422374e-01,        -1.934511719808e+00,        +7.071067811865e+00,        +1.252058352852e+00,        -3.278292243723e+00,        +6.335424536591e+00,        +2.187824475028e+00,        -6.950054678637e-01,        -1.936364420448e+00,        -3.726625962233e+00,        -2.785961640351e+00,        +7.071067811865e+00,        -3.722623572035e+00,        -2.787405257240e+00,        -6.950054678638e-01,        -1.936364420448e+00,        +6.334416403217e+00,        +2.194863080304e+00,        +1.254017926252e+00,        -3.276357857778e+00,        +7.071067811865e+00,        -6.936052422374e-01,        -1.934511719808e+00,        -3.726625962233e+00,        -2.785961640351e+00,        +1.254017926252e+00,        -3.276357857778e+00,        +6.338981741689e+00,        +2.193251756907e+00
 1.37600000e+02,        +7.071067811865e+00,        +6.440193636890e+00,        +2.123725045976e+00,        +1.208864111072e+00,        -3.344538345541e+00,        -3.849344645251e+00,        -2.661299877162e+00,        -7.185411640827e-01,        -1.863900533544e+00,        +7.071067811865e+00,        +1.208864111072e+00,        -3.344538345541e+00,        +6.444324839714e+00,        +2.116916326889e+00,        -7.200861850478e-01,        -1.865695575201e+00,        -3.853396799717e+00,        -2.659546794072e+00,        +7.071067811865e+00,        -3.849344645251e+00,        -2.661299877162e+00,        -7.200861850478e-01,        -1.865695575201e+00,        +6.443464331322e+00,        +2.124249812877e+00,        +1.210943136435e+00,        -3.342654243847e+00,        +7.071067811865e+00,        -7.185411640827e-01,        -1.863900533544e+00,        -3.853396799717e+00,        -2.659546794072e+00,        +1.210943136435e+00,        -3.342654243847e+00,        +6.448015508607e+00,        +2.122295847566e+00
 1.39200000e+02,        +7.071067811865e+00,        +6.545939807731e+00,        +2.045809457147e+00,        +1.160514129308e+00,        -3.412116960757e+00,        -3.971603816327e+00,        -2.527597965971e+00,        -7.378492958210e-01,        -1.791559932039e+00,        +7.071067811865e+00,        +1.160514129308e+00,        -3.412116960757e+00,        +6.550107106384e+00,        +2.038607019458e+00,        -7.395388261993e-01,        -1.793285648596e+00,        -3.975681937286e+00,        -2.525519423635e+00,        +7.071067811865e+00,        -3.971603816327e+00,        -2.527597965971e+00,        -7.395388261993e-01,        -1.793285648596e+00,        +6.549418168141e+00,        +2.046240071188e+00,        +1.162710894001e+00,        -3.410291894861e+00,        +7.071067811865e+00,        -7.378492958210e-01,        -1.791559932039e+00,        -3.975681937286e+00,        -2.525519423635e+00,        +1.162710894001e+00,        -3.410291894861e+00,        +6.553928501976e+00,        +2.043930962870e+00
 1.40800000e+02,        +7.071067811865e+00,        +6.647971218369e+00,        +1.960649372429e+00,        +1.106645858896e+00,        -3.480563509097e+00,        -4.088788666431e+00,        -2.386462598945e+00,        -7.511881624948e-01,        -1.717970232369e+00,        +7.071067811865e+00,        +1.106645858896e+00,        -3.480563509097e+00,        +6.652148558215e+00,        +1.953035596297e+00,        -7.530209181587e-01,        -1.719614624983e+00,        -4.092866313438e+00,        -2.384044405029e+00,        +7.071067811865e+00,        -4.088788666431e+00,        -2.386462598945e+00,        -7.530209181587e-01,        -1.719614624983e+00,        +6.651656837306e+00,        +1.960970937038e+00,        +1.108957797672e+00,        -3.478806233756e+00,        +7.071067811865e+00,        -7.511881624948e-01,        -1.717970232369e+00,        -4.092866313438e+00,        -2.384044405029e+00,        +1.108957797672e+00,        -3.478806233756e+00,        +6.656097378773e+00,        +1.958296198982e+00
 1.42400000e+02,        +7.071067811865e+00,        +6.745673797576e+00,        +1.868447998593e+00,        +1.046940690619e+00,        -3.549349921106e+00,        -4.200292323792e+00,        -2.238122014817e+00,        -7.582603567822e-01,        -1.643674075432e+00,        +7.071067811865e+00,        +1.046940690619e+00,        -3.549349921106e+00,        +6.749832180868e+00,        +1.860407356055e+00,        -7.602339859352e-01,        -1.645224907882e+00,        -4.204340525807e+00,        -2.235352191664e+00,        +7.071067811865e+00,        -4.200292323792e+00,        -2.238122014817e+00,        -7.602339859352e-01,        -1.645224907882e+00,        +6.749564877581e+00,        +1.868645436096e+00,        +1.049364363762e+00,        -3.547669090443e+00,        +7.071067811865e+00,        -7.582603567822e-01,        -1.643674075432e+00,        -4.204340525807e+00,        -2.235352191664e+00,        +1.049364363762e+00,        -3.547669090443e+00,        +6.753904552444e+00,        +1.865596954901e+00
 1.44000000e+02,        +7.071067811865e+00,        +6.838448180550e+00,        +1.769474232045e+00,        +9.811352658011e-01,        -3.617888605051e+00,        -4.305522476611e+00,        -2.082869569917e+00,        -7.588238265647e-01,        -1.569272481456e+00,        +7.071067811865e+00,        +9.811352658011e-01,        -3.617888605051e+00,        +6.842555826301e+00,        +1.760993763674e+00,        -7.609348507233e-01,        -1.570717388030e+00,        -4.309509911934e+00,        -2.079738769993e+00,        +7.071067811865e+00,        -4.305522476611e+00,        -2.082869569917e+00,        -7.609348507233e-01,        -1.570717388030e+00,        +6.842541491236e+00,        +1.769532455299e+00,        +9.836663523412e-01,        -3.616292662378e+00,        +7.071067811865e+00,        -7.588238265647e-01,        -1.569272481456e+00,        -4.309509911934e+00,        -2.079738769993e+00,        +9.836663523412e-01,        -3.616292662378e+00,        +6.846747299887e+00,        +1.766104845265e+00
 1.45600000e+02,        +7.071067811865e+00,        +6.925718776872e+00,        +1.664060973550e+00,        +9.090325449216e-01,        -3.685538576768e+00,        -4.403910432779e+00,        -1.921062101002e+00,        -7.527029215805e-01,        -1.495418740864e+00,        +7.071067811865e+00,        +9.090325449216e-01,        -3.685538576768e+00,        +6.929741362499e+00,        +1.655130759008e+00,        -7.549466893671e-01,        -1.496745345437e+00,        -4.407803680018e+00,        -1.917564011804e+00,        +7.071067811865e+00,        -4.403910432779e+00,        -1.921062101002e+00,        -7.549466893672e-01,        -1.496745345437e+00,        +6.930009638409e+00,        +1.663965067379e+00,        +9.116658525366e-01,        -3.684035640626e+00,        +7.071067811865e+00,        -7.527029215806e-01,        -1.495418740864e+00,        -4.407803680018e+00,        -1.917564011804e+00,        +9.116658525366e-01,        -3.684035640626e+00,        +6.934046916097e+00,        +1.660156009939e+00
 1.47200000e+02,        +7.071067811865e+00,        +7.006942536510e+00,        +1.552601834909e+00,        +8.305121814172e-01,        -3.751613781721e+00,        -4.494919881128e+00,        -1.753116677175e+00,        -7.397987465284e-01,        -1.422810111220e+00,        +7.071067811865e+00,        +8.305121814172e-01,        -3.751613781721e+00,        +7.010843523267e+00,        +1.543215442138e+00,        -7.421694024248e-01,        -1.424006155697e+00,        -4.498683742045e+00,        -1.749248402471e+00,        +7.071067811865e+00,        -4.494919881128e+00,        -1.753116677175e+00,        -7.421694024248e-01,        -1.424006155697e+00,        +7.011424831907e+00,        +1.552337242523e+00,        +8.332416741123e-01,        -3.750211531092e+00,        +7.071067811865e+00,        -7.397987465284e-01,        -1.422810111220e+00,        -4.498683742045e+00,        -1.749248402471e+00,        +8.332416741123e-01,        -3.750211531092e+00,        +7.015257568918e+00,        +1.548147799717e+00
 1.48800000e+02,        +7.071067811865e+00,        +7.081617061351e+00,        +1.435546306153e+00,        +7.455397282291e-01,        -3.815393533671e+00,        -4.578055001058e+00,        -1.579505809119e+00,        -7.200983478836e-01,        -1.352177395884e+00,        +7.071067811865e+00,        +7.455397282291e-01,        -3.815393533671e+00,        +7.085358102423e+00,        +1.425701203048e+00,        -7.225888177686e-01,        -1.353230875716e+00,        -4.581652893455e+00,        -1.575268212758e+00,        +7.071067811865e+00,        -4.578055001058e+00,        -1.579505809119e+00,        -7.225888177686e-01,        -1.353230875716e+00,        +7.086283278914e+00,        +1.435099015126e+00,        +7.483585722993e-01,        -3.814099095616e+00,        +7.071067811865e+00,        -7.200983478836e-01,        -1.352177395884e+00,        -4.581652893455e+00,        -1.575268212758e+00,        +7.483585722993e-01,        -3.814099095616e+00,        +7.089874498164e+00,        +1.430533905791e+00
 1.50400000e+02,        +7.071067811865e+00,        +7.149287727132e+00,        +1.313393542662e+00,        +6.541742117435e-01,        -3.876134882237e+00,        -4.652867584739e+00,        -1.400751274861e+00,        -6.936822688034e-01,        -1.284272592189e+00,        +7.071067811865e+00,        +6.541742117435e-01,        -3.876134882237e+00,        +7.152829153836e+00,        +1.303091454825e+00,        -6.962842636681e-01,        -1.285171896303e+00,        -4.656262000666e+00,        -1.396149273429e+00,        +7.071067811865e+00,        -4.652867584739e+00,        -1.400751274861e+00,        -6.962842636681e-01,        -1.285171896303e+00,        +7.154129033299e+00,        +1.312750264655e+00,        +6.570748398302e-01,        -3.874954725379e+00,        +7.071067811865e+00,        -6.936822688035e-01,        -1.284272592189e+00,        -4.656262000666e+00,        -1.396149273429e+00,        +6.570748398302e-01,        -3.874954725379e+00,        +7.157441220434e+00,        +1.307818092245e+00
 1.52000000e+02,        +7.071067811865e+00,        +7.209553524480e+00,        +1.186685017613e+00,        +5.565736444238e-01,        -3.933086610052e+00,        -4.718962879855e+00,        -1.217416807400e+00,        -6.607300431661e-01,        -1.219854908540e+00,        +7.071067811865e+00,        +5.565736444238e-01,        -3.933086610052e+00,        +7.212854902478e+00,        +1.175932216383e+00,        -6.634340818850e-01,        -1.220588960756e+00,        -4.722115901473e+00,        -1.212459598634e+00,        +7.071067811865e+00,        -4.718962879855e+00,        -1.217416807400e+00,        -6.634340818850e-01,        -1.220588960756e+00,        +7.214559865955e+00,        +1.185833355927e+00,        +5.595478367468e-01,        -3.932026447295e+00,        +7.071067811865e+00,        -6.607300431661e-01,        -1.219854908540e+00,        -4.722115901474e+00,        -1.212459598634e+00,        +5.595478367468e-01,        -3.932026447295e+00,        +7.217555444749e+00,        +1.180546777634e+00
 1.53600000e+02,        +7.071067811865e+00,        +7.262071396457e+00,        +1.055996357770e+00,        +4.529981133674e-01,        -3.985504457950e+00,        -4.776003929520e+00,        -1.030099962331e+00,        -6.215232657554e-01,        -1.159675552139e+00,        +7.071067811865e+00,        +4.529981133674e-01,        -3.985504457950e+00,        +7.265092140420e+00,        +1.044803864163e+00,        -6.243187172257e-01,        -1.160233950990e+00,        -4.778877792160e+00,        -1.024801177605e+00,        +7.071067811865e+00,        -4.776003929520e+00,        -1.030099962331e+00,        -6.243187172257e-01,        -1.160233950990e+00,        +7.267231629241e+00,        +1.054924957059e+00,        +4.560370944802e-01,        -3.984569161672e+00,        +7.071067811865e+00,        -6.215232657554e-01,        -1.159675552139e+00,        -4.778877792160e+00,        -1.024801177605e+00,        +4.560370944802e-01,        -3.984569161672e+00,        +7.269873472905e+00,        +1.049300785189e+00
 1.55200000e+02,        +7.071067811865e+00,        +7.306558939042e+00,        +9.219287321764e-01,        +3.438101741859e-01,        -4.032667092053e+00,        -4.823714275117e+00,        -8.394235353109e-01,        -5.764459678144e-01,        -1.104461773679e+00,        +7.071067811865e+00,        +3.438101741859e-01,        -4.032667092053e+00,        +7.309258971074e+00,        +9.103124246111e-01,        -5.793211121807e-01,        -1.104834927511e+00,        -4.826271964542e+00,        -8.338013064815e-01,        +7.071067811865e+00,        -4.823714275118e+00,        -8.394235353109e-01,        -5.793211121807e-01,        -1.104834927511e+00,        +7.311860980706e+00,        +9.206274051955e-01,        +3.469047229205e-01,        -4.031860624611e+00,        +7.071067811865e+00,        -5.764459678144e-01,        -1.104461773679e+00,        -4.826271964542e+00,        -8.338013064815e-01,        +3.469047229205e-01,        -4.031860624611e+00,        +7.314112947848e+00,        +9.146866335594e-01
 1.56800000e+02,        +7.071067811865e+00,        +7.342795433320e+00,        +7.851001874850e-01,        +2.294723923168e-01,        -4.073892266878e+00,        -4.861878990179e+00,        -6.460269235180e-01,        -5.259821399370e-01,        -1.054900715037e+00,        +7.071067811865e+00,        +2.294723923168e-01,        -4.073892266878e+00,        +7.345135867815e+00,        +7.730808041458e-01,        -5.289242480450e-01,        -1.055079969410e+00,        -4.864084859034e+00,        -6.401038570476e-01,        +7.071067811865e+00,        -4.861878990179e+00,        -6.460269235180e-01,        -5.289242480450e-01,        -1.055079969410e+00,        +7.348226433755e+00,        +7.835600146047e-01,        +2.326129619946e-01,        -4.073217628777e+00,        +7.071067811865e+00,        -5.259821399371e-01,        -1.054900715037e+00,        -4.864084859034e+00,        -6.401038570476e-01,        +2.326129619946e-01,        -4.073217628777e+00,        +7.350053916258e+00,        +7.773277648553e-01
 1.58400000e+02,        +7.071067811865e+00,        +7.370621284661e+00,        +6.461373169246e-01,        +1.105419993632e-01,        -4.108552608833e+00,        -4.890344120108e+00,        -4.505578186991e-01,        -4.707103698146e-01,        -1.011623635850e+00,        +7.071067811865e+00,        +1.105419993632e-01,        -4.108552608833e+00,        +7.372565120377e+00,        +6.337403471955e-01,        -4.737057995055e-01,        -1.011601390450e+00,        -4.892164507085e+00,        -4.443608729677e-01,        +7.071067811865e+00,        -4.890344120108e+00,        -4.505578186992e-01,        -4.737057995055e-01,        -1.011601390450e+00,        +7.376167809693e+00,        +6.443507152813e-01,        +1.137188449008e-01,        -4.108011806226e+00,        +7.071067811865e+00,        -4.707103698146e-01,        -1.011623635850e+00,        -4.892164507085e+00,        -4.443608729677e-01,        +1.137188449008e-01,        -4.108011806226e+00,        +7.377538278794e+00,        +6.378561006289e-01
 1.60000000e+02,        +7.071067811865e+00,        +7.389936044954e+00,        +5.056676119459e-01,        -1.233723860251e-02,        -4.136090446968e+00,        -4.909014703449e+00,        -2.536645814956e-01,        -4.112956917324e-01,        -9.751910922750e-01,        +7.071067811865e+00,        -1.233723860252e-02,        -4.136090446968e+00,        +7.391448843971e+00,        +4.929230752952e-01,        -4.143299991354e-01,        -9.749609049248e-01,        -4.910418537931e+00,        -2.472248465395e-01,        +7.071067811865e+00,        -4.909014703449e+00,        -2.536645814956e-01,        -4.143299991354e-01,        -9.749609049248e-01,        +7.395584266596e+00,        +5.036283723966e-01,        -9.133930350875e-03,        -4.135684479430e+00,        +7.071067811865e+00,        -4.112956917324e-01,        -9.751910922750e-01,        -4.910418537931e+00,        -2.472248465395e-01,        -9.133930350860e-03,        -4.135684479430e+00,        +7.396467803052e+00,        +4.969042787874e-01
 1.61600000e+02,        +7.071067811865e+00,        +7.400695279142e+00,        +3.643127793587e-01,        -1.384457197827e-01,        -4.156031152089e+00,        -4.917851635783e+00,        -5.598958059006e-02,        -3.484788688215e-01,        -9.460796070367e-01,        +7.071067811865e+00,        -1.384457197827e-01,        -4.156031152089e+00,        +7.401745812233e+00,        +3.512548942013e-01,        -3.515369324441e-01,        -9.456362827623e-01,        -4.918811010755e+00,        -4.934196291414e-02,        +7.071067811865e+00,        -4.917851635783e+00,        -5.598958059006e-02,        -3.515369324441e-01,        -9.456362827623e-01,        +7.406431166062e+00,        +3.620160708277e-01,        -1.352257002010e-01,        -4.155760020809e+00,        +7.071067811865e+00,        -3.484788688215e-01,        -9.460796070367e-01,        -4.918811010755e+00,        -4.934196291414e-02,        -1.352257002010e-01,        -4.155760020809e+00,        +7.406800960418e+00,        +3.550988583584e-01
 1.63200000e+02,        +7.071067811865e+00,        +7.402906598821e+00,        +2.226832185551e-01,        -2.670009409188e-01,        -4.167994507975e+00,        -4.916867699031e+00,        +1.418363080079e-01,        -2.830634396463e-01,        -9.246703071881e-01,        +7.071067811865e+00,        -2.670009409188e-01,        -4.167994507975e+00,        +7.403467437484e+00,        +2.093499677038e-01,        -2.861295948085e-01,        -9.240099707725e-01,        -4.917358395732e+00,        +1.486534895657e-01,        +7.071067811865e+00,        -4.916867699031e+00,        +1.418363080079e-01,        -2.861295948085e-01,        -9.240099707725e-01,        +7.408716100688e+00,        +2.201255607824e-01,        -2.637737739910e-01,        -4.167857243741e+00,        +7.071067811865e+00,        -2.830634396463e-01,        -9.246703071881e-01,        -4.917358395732e+00,        +1.486534895657e-01,        -2.637737739910e-01,        -4.167857243741e+00,        +7.408548910386e+00,        +2.130546907001e-01
 1.64800000e+02,        +7.071067811865e+00,        +7.396625217619e+00,        +8.137375177621e-02,        -3.971722450926e-01,        -4.171703723975e+00,        -4.906123111057e+00,        +3.391979478917e-01,        -2.159009512077e-01,        -9.112399204411e-01,        +7.071067811865e+00,        -3.971722450926e-01,        -4.171703723975e+00,        +7.396673254637e+00,        +6.780635491620e-02,        -2.189591322190e-01,        -9.103600713599e-01,        -4.906125060286e+00,        +3.461434461718e-01,        +7.071067811865e+00,        -4.906123111057e+00,        +3.391979478917e-01,        -2.189591322191e-01,        -9.103600713599e-01,        +7.402494437453e+00,        +7.855295881412e-02,        -3.939471893535e-01,        -4.171698433584e+00,        +7.071067811865e+00,        -2.159009512077e-01,        -9.112399204412e-01,        -4.906125060286e+00,        +3.461434461718e-01,        -3.939471893535e-01,        -4.171698433584e+00,        +7.401770988723e+00,        +7.137055381342e-02
 1.66400000e+02,        +7.071067811865e+00,        +7.381949383060e+00,        -5.903940464044e-02,        -5.280968949963e-01,        -4.166991799838e+00,        -4.885720950620e+00,        +5.354989468659e-01,        -1.478748665544e-01,        -9.059544193175e-01,        +7.071067811865e+00,        -5.280968949963e-01,        -4.166991799838e+00,        +7.381466265856e+00,        -7.279709765649e-02,        -1.509087539837e-01,        -9.048539684018e-01,        -4.885218617601e+00,        +5.425291385015e-01,        +7.071067811865e+00,        -4.885720950620e+00,        +5.354989468658e-01,        -1.509087539837e-01,        -9.048539684018e-01,        +7.387864732456e+00,        -6.212430666533e-02,        -5.248827960586e-01,        -4.167115728952e+00,        +7.071067811865e+00,        -1.478748665544e-01,        -9.059544193175e-01,        -4.885218617601e+00,        +5.425291385015e-01,        -5.248827960585e-01,        -4.167115728952e+00,        +7.386570056555e+00,        -6.937395909963e-02
 1.68000000e+02,        +7.071067811865e+00,        +7.359016008476e+00,        -1.980005383263e-01,        -6.588969437999e-01,        -4.153805063921e+00,        -4.855802781721e+00,        +7.301635290379e-01,        -7.988367501730e-02,        -9.088654920203e-01,        +7.071067811865e+00,        -6.588969438000e-01,        -4.153805063921e+00,        +7.357988472526e+00,        -2.119027168094e-01,        -8.287684543451e-02,        -9.075447796185e-01,        -4.854785463929e+00,        +7.372330206942e-01,        +7.071067811865e+00,        -4.855802781721e+00,        +7.301635290379e-01,        -8.287684543449e-02,        -9.075447796185e-01,        +7.364964341578e+00,        -2.013494147362e-01,        -6.557021399117e-01,        -4.154054673872e+00,        +7.071067811865e+00,        -7.988367501732e-02,        -9.088654920203e-01,        -4.854785463929e+00,        +7.372330206942e-01,        -6.557021399117e-01,        -4.154054673872e+00,        +7.363088036902e+00,        -2.086204045351e-01
 1.69600000e+02,        +7.071067811865e+00,        +7.327996770516e+00,        -3.349754008055e-01,        -7.886963619189e-01,        -4.132203817997e+00,        -4.816544743423e+00,        +9.226374665949e-01,        -1.282374692351e-02,        -9.199099068162e-01,        +7.071067811865e+00,        -7.886963619189e-01,        -4.132203817997e+00,        +7.326416863573e+00,        -3.489750065940e-01,        -1.575982258468e-02,        -9.183707026027e-01,        -4.815006773605e+00,        +9.296997397199e-01,        +7.071067811865e+00,        -4.816544743423e+00,        +9.226374665949e-01,        -1.575982258469e-02,        -9.183707026027e-01,        +7.333965493728e+00,        -3.385871280741e-01,        -7.855286043924e-01,        -4.132574873703e+00,        +7.071067811865e+00,        -1.282374692353e-02,        -9.199099068162e-01,        -4.815006773605e+00,        +9.296997397199e-01,        -7.855286043924e-01,        -4.132574873703e+00,        +7.331501907549e+00,        -3.458324977075e-01
 1.71200000e+02,        +7.071067811865e+00,        +7.289094859584e+00,        -4.694514809327e-01,        -9.166378880687e-01,        -4.102360129759e+00,        -4.768154293101e+00,        +1.112388322724e+00,        +5.242753544516e-02,        -9.389117287846e-01,        +7.071067811865e+00,        -9.166378880687e-01,        -4.102360129759e+00,        +7.286960051220e+00,        -4.835009459314e-01,        +4.956473936258e-02,        -9.371572136929e-01,        -4.766095142785e+00,        +1.119396400175e+00,        +7.071067811865e+00,        -4.768154293101e+00,        +1.112388322724e+00,        +4.956473936258e-02,        -9.371572136928e-01,        +7.295072015279e+00,        -4.733240771097e-01,        -9.135042777717e-01,        -4.102847795700e+00,        +7.071067811865e+00,        +5.242753544514e-02,        -9.389117287846e-01,        -4.766095142785e+00,        +1.119396400174e+00,        -9.135042777717e-01,        -4.102847795699e+00,        +7.292020341153e+00,        -4.804964162113e-01
 1.72800000e+02,        +7.071067811865e+00,        +7.242542480825e+00,        -6.009378750148e-01,        -1.041899103816e+00,        -4.064552913200e+00,        -4.710867701334e+00,        +1.298905288798e+00,        +1.150278697119e-01,        -9.655872486407e-01,        +7.071067811865e+00,        -1.041899103816e+00,        -4.064552913200e+00,        +7.239855655676e+00,        -6.149898625824e-01,        +1.122542025597e-01,        -9.636219796844e-01,        -4.708291983251e+00,        +1.305812406304e+00,        +7.071067811865e+00,        -4.710867701334e+00,        +1.298905288798e+00,        +1.122542025597e-01,        -9.636219796844e-01,        +7.248516804508e+00,        -6.050686353601e-01,        -1.038806044268e+00,        -4.065151854362e+00,        +7.071067811865e+00,        +1.150278697119e-01,        -9.655872486407e-01,        -4.708291983250e+00,        +1.305812406304e+00,        -1.038806044268e+00,        -4.065151854362e+00,        +7.244881093856e+00,        -6.121206811022e-01
 1.74400000e+02,        +7.071067811865e+00,        +7.188599111197e+00,        -7.289650392880e-01,        -1.163707278655e+00,        -4.019160524198e+00,        -4.644948304568e+00,        +1.481698901599e+00,        +1.741848949977e-01,        -9.995523961822e-01,        +7.071067811865e+00,        -1.163707278655e+00,        -4.019160524198e+00,        +7.185368448119e+00,        -7.429731694529e-01,        +1.715157348545e-01,        -9.973822551734e-01,        -4.641865675516e+00,        +1.488459167220e+00,        +7.071067811865e+00,        -4.644948304568e+00,        +1.481698901599e+00,        +1.715157348545e-01,        -9.973822551734e-01,        +7.194560062766e+00,        -7.333506718247e-01,        -1.160660445663e+00,        -4.019865008984e+00,        +7.071067811865e+00,        +1.741848949977e-01,        -9.995523961822e-01,        -4.641865675516e+00,        +1.488459167220e+00,        -1.160660445663e+00,        -4.019865008984e+00,        +7.190349151461e+00,        -7.402359013845e-01
