        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            Re{I[3][1]} (A),            Im{I[3][1]} (A),            Re{I[4][1]} (A),            Im{I[4][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A),            Re{I[3][2]} (A),            Im{I[3][2]} (A),            Re{I[4][2]} (A),            Im{I[4][2]} (A),            I_inc[3][3] (A),            Re{I[1][3]} (A),            Im{I[1][3]} (A),            Re{I[2][3]} (A),            Im{I[2][3]} (A),            Re{I[3][3]} (A),            Im{I[3][3]} (A),            Re{I[4][3]} (A),            Im{I[4][3]} (A),            I_inc[4][4] (A),            Re{I[1][4]} (A),            Im{I[1][4]} (A),            Re{I[2][4]} (A),            Im{I[2][4]} (A),            Re{I[3][4]} (A),            Im{I[3][4]} (A),            Re{I[4][4]} (A),            Im{I[4][4]} (A)
 1.60000000e+02,        +1.414213562373e-01,        +1.477987208991e-01,        +1.011335223892e-02,        -2.467447720502e-04,        -8.272180893937e-02,        -9.818029406898e-02,        -5.073291629912e-03,        -8.225913834649e-03,        -1.950382184550e-02,        +1.414213562373e-01,        -2.467447720504e-04,        -8.272180893937e-02,        +1.478289768794e-01,        +9.858461505904e-03,        -8.286599982707e-03,        -1.949921809850e-02,        -9.820837075862e-02,        -4.944496930791e-03,        +1.414213562373e-01,        -9.818029406898e-02,        -5.073291629913e-03,        -8.286599982707e-03,        -1.949921809850e-02,        +1.479116853319e-01,        +1.007256744793e-02,        -1.826786070175e-04,        -8.271368958859e-02,        +1.414213562373e-01,        -8.225913834649e-03,        -1.950382184550e-02,        -9.820837075862e-02,        -4.944496930791e-03,        -1.826786070172e-04,        -8.271368958859e-02,        +1.479293560610e-01,        +9.938085575748e-03
 1.61600000e+02,        +1.414213562373e-01,        +1.480139055828e-01,        +7.286255587175e-03,        -2.768914395654e-03,        -8.312062304178e-02,        -9.835703271566e-02,        -1.119791611801e-03,        -6.969577376430e-03,        -1.892159214073e-02,        +1.414213562373e-01,        -2.768914395654e-03,        -8.312062304178e-02,        +1.480349162447e-01,        +7.025097884026e-03,        -7.030738648882e-03,        -1.891272565525e-02,        -9.837622021510e-02,        -9.868392582827e-04,        +1.414213562373e-01,        -9.835703271566e-02,        -1.119791611801e-03,        -7.030738648883e-03,        -1.891272565525e-02,        +1.481286233212e-01,        +7.240321416554e-03,        -2.704514004020e-03,        -8.311520041618e-02,        +1.414213562373e-01,        -6.969577376430e-03,        -1.892159214073e-02,        -9.837622021510e-02,        -9.868392582829e-04,        -2.704514004020e-03,        -8.311520041618e-02,        +1.481360192084e-01,        +7.101977167167e-03
 1.63200000e+02,        +1.414213562373e-01,        +1.480581319764e-01,        +4.453664371102e-03,        -5.340018818375e-03,        -8.335989015949e-02,        -9.833735398063e-02,        +2.836726160158e-03,        -5.661268792926e-03,        -1.849340614376e-02,        +1.414213562373e-01,        -5.340018818375e-03,        -8.335989015949e-02,        +1.480693487497e-01,        +4.186999354076e-03,        -5.722591896170e-03,        -1.848019941545e-02,        -9.834716791465e-02,        +2.973069791313e-03,        +1.414213562373e-01,        -9.833735398063e-02,        +2.836726160158e-03,        -5.722591896170e-03,        -1.848019941545e-02,        +1.481743220138e-01,        +4.402511215647e-03,        -5.275475479819e-03,        -8.335714487482e-02,        +1.414213562373e-01,        -5.661268792926e-03,        -1.849340614376e-02,        -9.834716791465e-02,        +2.973069791314e-03,        -5.275475479819e-03,        -8.335714487482e-02,        +1.481709782077e-01,        +4.261093814002e-03
 1.64800000e+02,        +1.414213562373e-01,        +1.479325043524e-01,        +1.627475035524e-03,        -7.943444901852e-03,        -8.343407447950e-02,        -9.812246222115e-02,        +6.783958957835e-03,        -4.318019024154e-03,        -1.822479840882e-02,        +1.414213562373e-01,        -7.943444901853e-03,        -8.343407447950e-02,        +1.479334650927e-01,        +1.356127098324e-03,        -4.379182644381e-03,        -1.820720142720e-02,        -9.812250120572e-02,        +6.922868923437e-03,        +1.414213562373e-01,        -9.812246222115e-02,        +6.783958957835e-03,        -4.379182644381e-03,        -1.820720142720e-02,        +1.480498887491e-01,        +1.571059176282e-03,        -7.878943787070e-03,        -8.343396867169e-02,        +1.414213562373e-01,        -4.318019024154e-03,        -1.822479840882e-02,        -9.812250120572e-02,        +6.922868923437e-03,        -7.878943787070e-03,        -8.343396867169e-02,        +1.480354197745e-01,        +1.427411076268e-03
 1.66400000e+02,        +1.414213562373e-01,        +1.476389876612e-01,        -1.180788092809e-03,        -1.056193789993e-02,        -8.333983599676e-02,        -9.771441901241e-02,        +1.070997893732e-02,        -2.957497331087e-03,        -1.811908838635e-02,        +1.414213562373e-01,        -1.056193789993e-02,        -8.333983599676e-02,        +1.476293253171e-01,        -1.455941953130e-03,        -3.018175079674e-03,        -1.809707936804e-02,        -9.770437235202e-02,        +1.085058277003e-02,        +1.414213562373e-01,        -9.771441901241e-02,        +1.070997893732e-02,        -3.018175079674e-03,        -1.809707936804e-02,        +1.477572946491e-01,        -1.242486133307e-03,        -1.049765592117e-02,        -8.334231457904e-02,        +1.414213562373e-01,        -2.957497331088e-03,        -1.811908838635e-02,        -9.770437235202e-02,        +1.085058277003e-02,        -1.049765592117e-02,        -8.334231457904e-02,        +1.477314011311e-01,        -1.387479181993e-03
 1.68000000e+02,        +1.414213562373e-01,        +1.471803201695e-01,        -3.960010766526e-03,        -1.317793887600e-02,        -8.307610127841e-02,        -9.711605563443e-02,        +1.460327058076e-02,        -1.597673500346e-03,        -1.817730984041e-02,        +1.414213562373e-01,        -1.317793887600e-02,        -8.307610127841e-02,        +1.471597694505e-01,        -4.238054336188e-03,        -1.657536908690e-03,        -1.815089559237e-02,        -9.709570927858e-02,        +1.474466041388e-02,        +1.414213562373e-01,        -9.711605563443e-02,        +1.460327058076e-02,        -1.657536908690e-03,        -1.815089559237e-02,        +1.472992868316e-01,        -4.026988294724e-03,        -1.311404279823e-02,        -8.308109347744e-02,        +1.414213562373e-01,        -1.597673500346e-03,        -1.817730984041e-02,        -9.709570927858e-02,        +1.474466041388e-02,        -1.311404279823e-02,        -8.308109347744e-02,        +1.472617607380e-01,        -4.172408090703e-03
 1.69600000e+02,        +1.414213562373e-01,        +1.465599354103e-01,        -6.699508016111e-03,        -1.577392723838e-02,        -8.264407635994e-02,        -9.633089486846e-02,        +1.845274933190e-02,        -2.564749384703e-04,        -1.839819813632e-02,        +1.414213562373e-01,        -1.577392723838e-02,        -8.264407635994e-02,        +1.465283372715e-01,        -6.979500131881e-03,        -3.151964516936e-04,        -1.836741405205e-02,        -9.630013547211e-02,        +1.859399479440e-02,        +1.414213562373e-01,        -9.633089486846e-02,        +1.845274933190e-02,        -3.151964516939e-04,        -1.836741405205e-02,        +1.466793098746e-01,        -6.771742561481e-03,        -1.571057208785e-02,        -8.265149747407e-02,        +1.414213562373e-01,        -2.564749384707e-04,        -1.839819813632e-02,        -9.630013547211e-02,        +1.859399479440e-02,        -1.571057208785e-02,        -8.265149747407e-02,        +1.466300381510e-01,        -6.916649954150e-03
 1.71200000e+02,        +1.414213562373e-01,        +1.457818971917e-01,        -9.389029618655e-03,        -1.833275776137e-02,        -8.204720259517e-02,        -9.536308586202e-02,        +2.224776645447e-02,        +1.048550708903e-03,        -1.877823457569e-02,        +1.414213562373e-01,        -1.833275776137e-02,        -8.204720259517e-02,        +1.457392010244e-01,        -9.670018918628e-03,        +9.912947872517e-04,        -1.874314427386e-02,        -9.532190285571e-02,        +2.238792800349e-02,        +1.414213562373e-01,        -9.536308586202e-02,        +2.224776645447e-02,        +9.912947872515e-04,        -1.874314427386e-02,        +1.459014403056e-01,        -9.466481542194e-03,        -1.827008555543e-02,        -8.205695591399e-02,        +1.414213562373e-01,        +1.048550708903e-03,        -1.877823457569e-02,        -9.532190285571e-02,        +2.238792800349e-02,        -1.827008555543e-02,        -8.205695591399e-02,        +1.458404068231e-01,        -9.609928324225e-03
 1.72800000e+02,        +1.414213562373e-01,        +1.448508496165e-01,        -1.201875750030e-02,        -2.083798207631e-02,        -8.129105826400e-02,        -9.421735402667e-02,        +2.597810577597e-02,        +2.300557394238e-03,        -1.931174497281e-02,        +1.414213562373e-01,        -2.083798207631e-02,        -8.129105826400e-02,        +1.447971131135e-01,        -1.229979725165e-02,        +2.245084051194e-03,        -1.927243959369e-02,        -9.416583966501e-02,        +2.611624812608e-02,        +1.414213562373e-01,        -9.421735402667e-02,        +2.597810577597e-02,        +2.245084051193e-03,        -1.927243959369e-02,        +1.449703360902e-01,        -1.210137270720e-02,        -2.077612088537e-02,        -8.130303708724e-02,        +1.414213562373e-01,        +2.300557394238e-03,        -1.931174497281e-02,        -9.416583966501e-02,        +2.611624812608e-02,        -2.077612088537e-02,        -8.130303708724e-02,        +1.448976218771e-01,        -1.224241362204e-02
 1.74400000e+02,        +1.414213562373e-01,        +1.437719822239e-01,        -1.457930078576e-02,        -2.327414557310e-02,        -8.038321048396e-02,        -9.289896609137e-02,        +2.963397803197e-02,        +3.483697899955e-03,        -1.999104792364e-02,        +1.414213562373e-01,        -2.327414557310e-02,        -8.038321048396e-02,        +1.437073689624e-01,        -1.485946338906e-02,        +3.430314697091e-03,        -1.994764510347e-02,        -9.283731351032e-02,        +2.976918334440e-02,        +1.414213562373e-01,        -9.289896609137e-02,        +2.963397803197e-02,        +3.430314697090e-03,        -1.994764510347e-02,        +1.438912012553e-01,        -1.466701343649e-02,        -2.321320891327e-02,        -8.039730017969e-02,        +1.414213562373e-01,        +3.483697899954e-03,        -1.999104792364e-02,        -9.283731351032e-02,        +2.976918334440e-02,        -2.321320891327e-02,        -8.039730017969e-02,        +1.438069830292e-01,        -1.480471802769e-02
 1.76000000e+02,        +1.414213562373e-01,        +1.425510086555e-01,        -1.706169370996e-02,        -2.562705187493e-02,        -7.933302343505e-02,        -9.141370872446e-02,        +3.320601803036e-02,        +4.583388625833e-03,        -2.080664675381e-02,        +1.414213562373e-01,        -2.562705187493e-02,        -7.933302343505e-02,        +1.424757835148e-01,        -1.734008450028e-02,        +4.532391155781e-03,        -2.075928930168e-02,        -9.134220809701e-02,        +3.333739854062e-02,        +1.414213562373e-01,        -9.141370872446e-02,        +3.320601803036e-02,        +4.532391155781e-03,        -2.075928930168e-02,        +1.426697640711e-01,        -1.715442883307e-02,        -2.556713841908e-02,        -7.934910348133e-02,        +1.414213562373e-01,        +4.583388625833e-03,        -2.080664675381e-02,        -9.134220809701e-02,        +3.333739854062e-02,        -2.556713841908e-02,        -7.934910348133e-02,        +1.425743111331e-01,        -1.728789287228e-02
 1.77600000e+02,        +1.414213562373e-01,        +1.411941558271e-01,        -1.945740064377e-02,        -2.788398846671e-02,        -7.815143007145e-02,        -8.976787771477e-02,        +3.668528889346e-02,        +5.586535511931e-03,        -2.174745796765e-02,        +1.414213562373e-01,        -2.788398846671e-02,        -7.815143007145e-02,        +1.411086784240e-01,        -1.973317064256e-02,        +5.538205061284e-03,        -2.169631227354e-02,        -8.968691064892e-02,        +3.681199868184e-02,        +1.414213562373e-01,        -8.976787771477e-02,        +3.668528889346e-02,        +5.538205061285e-03,        -2.169631227354e-02,        +1.413122657885e-01,        -1.955507656679e-02,        -2.782518205234e-02,        -7.816937603166e-02,        +1.414213562373e-01,        +5.586535511930e-03,        -2.174745796765e-02,        -8.968691064892e-02,        +3.681199868184e-02,        -2.782518205234e-02,        -7.816937603166e-02,        +1.412059353869e-01,        -1.968343281504e-02
 1.79200000e+02,        +1.414213562373e-01,        +1.397081595699e-01,        -2.175833118280e-02,        -3.003390861139e-02,        -7.685067534921e-02,        -8.796827368129e-02,        +4.006329633469e-02,        +6.481716231566e-03,        -2.280106816402e-02,        +1.414213562373e-01,        -3.003390861139e-02,        -7.685067534921e-02,        +1.396128759488e-01,        -2.203068849945e-02,        +6.436317679877e-03,        -2.274632237030e-02,        -8.787830605168e-02,        +4.018454197853e-02,        +1.414213562373e-01,        -8.796827368129e-02,        +4.006329633469e-02,        +6.436317679877e-03,        -2.274632237030e-02,        +1.398254559105e-01,        -2.186086171321e-02,        -2.997627851642e-02,        -7.687036073870e-02,        +1.414213562373e-01,        +6.481716231566e-03,        -2.280106816402e-02,        -8.787830605168e-02,        +4.018454197853e-02,        -2.997627851642e-02,        -7.687036073870e-02,        +1.397086872162e-01,        -2.198328979453e-02
 1.80800000e+02,        +1.414213562373e-01,        +1.381002621519e-01,        -2.395686675298e-02,        -3.206756632302e-02,        -7.544403954379e-02,        -8.602219972953e-02,        +4.333201443162e-02,        +7.259315425017e-03,        -2.395401083975e-02,        +1.414213562373e-01,        -3.206756632302e-02,        -7.544403954379e-02,        +1.379956950179e-01,        -2.422508638922e-02,        +7.217095405053e-03,        -2.389587281213e-02,        -8.592377317422e-02,        +4.344706432102e-02,        +1.414213562373e-01,        -8.602219972953e-02,        +4.333201443162e-02,        +7.217095405053e-03,        -2.389587281213e-02,        +1.382165894173e-01,        -2.406416305847e-02,        -3.201116777554e-02,        -7.546533755369e-02,        +1.414213562373e-01,        +7.259315425017e-03,        -2.395401083975e-02,        -8.592377317422e-02,        +4.344706432102e-02,        -3.201116777554e-02,        -7.546533755369e-02,        +1.380898962893e-01,        -2.417989825587e-02
 1.82400000e+02,        +1.414213562373e-01,        +1.363782070322e-01,        -2.604589865508e-02,        -3.397760283145e-02,        -7.394555046512e-02,        -8.393745640825e-02,        +4.648392282646e-02,        +7.911611412111e-03,        -2.519205426791e-02,        +1.414213562373e-01,        -3.397760283145e-02,        -7.394555046512e-02,        +1.362649448444e-01,        -2.630933052637e-02,        +7.872796751348e-03,        -2.513074940480e-02,        -8.383117875234e-02,        +4.659211497361e-02,        +1.414213562373e-01,        -8.393745640825e-02,        +4.648392282646e-02,        +7.872796751348e-03,        -2.513074940480e-02,        +1.364934213019e-01,        -2.615787081002e-02,        -3.392247771633e-02,        -7.396833551769e-02,        +1.414213562373e-01,        +7.911611412111e-03,        -2.519205426791e-02,        -8.383117875234e-02,        +4.659211497361e-02,        -3.392247771633e-02,        -7.396833551769e-02,        +1.363573840466e-01,        -2.626621162997e-02
 1.84000000e+02,        +1.414213562373e-01,        +1.345502265887e-01,        -2.801887604908e-02,        -3.575858462168e-02,        -7.236969330377e-02,        -8.172232971044e-02,        +4.951205386367e-02,        +8.432814471154e-03,        -2.650049171265e-02,        +1.414213562373e-01,        -3.575858462168e-02,        -7.236969330377e-02,        +1.344289118566e-01,        -2.827695110281e-02,        +8.397610928578e-03,        -2.643626063447e-02,        -8.160886459912e-02,        +4.961280208871e-02,        +1.414213562373e-01,        -8.172232971044e-02,        +4.951205386367e-02,        +8.397610928578e-03,        -2.643626063447e-02,        +1.346641941589e-01,        -2.813543423209e-02,        -3.570476234558e-02,        -7.239384242194e-02,        +1.414213562373e-01,        +8.432814471154e-03,        -2.650049171265e-02,        -8.160886459913e-02,        +4.961280208871e-02,        -3.570476234558e-02,        -7.239384242194e-02,        +1.345194505070e-01,        -2.823574862346e-02
 1.85600000e+02,        +1.414213562373e-01,        +1.326250193376e-01,        -2.986986119276e-02,        -3.740699470860e-02,        -7.073112646772e-02,        -7.938556863605e-02,        +5.241004698717e-02,        +8.819058350904e-03,        -2.786442561730e-02,        +1.414213562373e-01,        -3.740699470860e-02,        -7.073112646772e-02,        +1.324963364699e-01,        -3.012209557045e-02,        +8.787649656567e-03,        -2.779752177903e-02,        -7.926562466919e-02,        +5.250284541891e-02,        +1.414213562373e-01,        -7.938556863605e-02,        +5.241004698717e-02,        +8.787649656567e-03,        -2.779752177903e-02,        +1.327376153436e-01,        -2.999091653656e-02,        -3.735449318573e-02,        -7.075652044895e-02,        +1.414213562373e-01,        +8.819058350904e-03,        -2.786442561730e-02,        -7.926562466919e-02,        +5.250284541891e-02,        -3.735449318573e-02,        -7.075652044895e-02,        +1.325848508792e-01,        -3.008264669320e-02
 1.87200000e+02,        +1.414213562373e-01,        +1.306117142172e-01,        -3.159358838723e-02,        -3.892118026219e-02,        -6.904441111030e-02,        -7.693634988684e-02,        +5.517220685819e-02,        +9.068348137434e-03,        -2.926903806286e-02,        +1.414213562373e-01,        -3.892118026219e-02,        -6.904441111030e-02,        +1.304763772656e-01,        -3.183958564469e-02,        +9.040895335090e-03,        -2.919972533320e-02,        -7.681066954568e-02,        +5.525663274277e-02,        +1.414213562373e-01,        -7.693634988684e-02,        +5.517220685819e-02,        +9.040895335090e-03,        -2.919972533320e-02,        +1.307228212648e-01,        -3.171905349768e-02,        -3.887000698474e-02,        -6.907093550173e-02,        +1.414213562373e-01,        +9.068348137434e-03,        -2.926903806286e-02,        -7.681066954568e-02,        +5.525663274277e-02,        -3.887000698474e-02,        -6.907093550173e-02,        +1.305627595462e-01,        -3.180171921720e-02
 1.88800000e+02,        +1.414213562373e-01,        +1.285198207195e-01,        -3.318552259778e-02,        -4.030126097390e-02,        -6.732376113345e-02,        -7.438422847643e-02,        +5.779356116909e-02,        +9.180468874120e-03,        -3.069984071157e-02,        +1.414213562373e-01,        -4.030126097390e-02,        -6.732376113345e-02,        +1.283785613439e-01,        -3.342497406034e-02,        +9.157109959931e-03,        -3.062839096113e-02,        -7.425357712079e-02,        +5.786927603301e-02,        +1.414213562373e-01,        -7.438422847644e-02,        +5.779356116909e-02,        +9.157109959931e-03,        -3.062839096113e-02,        +1.286293275926e-01,        -3.331531177242e-02,        -4.025141413398e-02,        -6.735130701081e-02,        +1.414213562373e-01,        +9.180468874120e-03,        -3.069984071157e-02,        -7.425357712079e-02,        +5.786927603301e-02,        -4.025141413398e-02,        -6.735130701081e-02,        +1.284627201946e-01,        -3.338851238665e-02
 1.90400000e+02,        +1.414213562373e-01,        +1.263591649081e-01,        -3.464191362235e-02,        -4.154900360175e-02,        -6.558281931739e-02,        -7.173907428739e-02,        +6.026991403189e-02,        +9.156860379655e-03,        -3.214289858541e-02,        +1.414213562373e-01,        -4.154900360175e-02,        -6.558281931739e-02,        +1.262127208558e-01,        -3.487459700888e-02,        +9.137710222988e-03,        -3.206958932326e-02,        -7.160422947847e-02,        +6.033666329354e-02,        +1.414213562373e-01,        -7.173907428739e-02,        +6.026991403189e-02,        +9.137710222988e-03,        -3.206958932326e-02,        +1.264669654031e-01,        -3.477594281020e-02,        -4.150047323487e-02,        -6.561128387436e-02,        +1.414213562373e-01,        +9.156860379655e-03,        -3.214289858541e-02,        -7.160422947847e-02,        +6.033666329354e-02,        -4.150047323487e-02,        -6.561128387436e-02,        +1.262945821003e-01,        -3.483935774218e-02
 1.92000000e+02,        +1.414213562373e-01,        +1.241398125256e-01,        -3.595984194489e-02,        -4.266766890639e-02,        -6.383446393153e-02,        -6.901099577588e-02,        +6.259789108426e-02,        +9.000464483592e-03,        -3.358502332691e-02,        +1.414213562373e-01,        -4.266766890639e-02,        -6.383446393153e-02,        +1.239889168766e-01,        -3.618561844209e-02,        +8.985615009848e-03,        -3.351013542045e-02,        -6.887273714809e-02,        +6.265550224928e-02,        +1.414213562373e-01,        -6.901099577588e-02,        +6.259789108426e-02,        +8.985615009848e-03,        -3.351013542045e-02,        +1.242458044559e-01,        -3.609802849817e-02,        -4.262043803007e-02,        -6.386375088953e-02,        +1.414213562373e-01,        +9.000464483592e-03,        -3.358502332691e-02,        -6.887273714809e-02,        +6.265550224928e-02,        -4.262043803007e-02,        -6.386375088953e-02,        +1.240684237396e-01,        -3.615141653508e-02
 1.93600000e+02,        +1.414213562373e-01,        +1.218719813928e-01,        -3.713725298033e-02,        -4.366183766579e-02,        -6.209064878800e-02,        -6.621025301981e-02,        +6.477497302378e-02,        +8.715551372965e-03,        -3.501393298451e-02,        +1.414213562373e-01,        -4.366183766579e-02,        -6.209064878800e-02,        +1.217173527730e-01,        -3.735606298464e-02,        +8.705071983742e-03,        -3.493774849175e-02,        -6.606935288570e-02,        +6.482335263108e-02,        +1.414213562373e-01,        -6.621025301981e-02,        +6.477497302378e-02,        +8.705071983743e-03,        -3.493774849175e-02,        +1.219760657892e-01,        -3.727951525462e-02,        -4.361588338987e-02,        -6.212066863887e-02,        +1.414213562373e-01,        +8.715551372964e-03,        -3.501393298451e-02,        -6.606935288570e-02,        +6.482335263108e-02,        -4.361588338987e-02,        -6.212066863887e-02,        +1.217944658879e-01,        -3.732271265344e-02
 1.95200000e+02,        +1.414213562373e-01,        +1.195659460541e-01,        -3.817297721190e-02,        -4.453722261967e-02,        -6.036227828063e-02,        -6.334716305752e-02,        +6.679951507350e-02,        +8.307531906185e-03,        -3.641837678398e-02,        +1.414213562373e-01,        -4.453722261967e-02,        -6.036227828063e-02,        +1.194082799617e-01,        -3.838483497881e-02,        +8.301470109311e-03,        -3.634117692092e-02,        -6.320437788659e-02,        +6.683864457951e-02,        +1.414213562373e-01,        -6.334716305752e-02,        +6.679951507350e-02,        +8.301470109311e-03,        -3.634117692092e-02,        +1.196680265726e-01,        -3.831923407351e-02,        -4.449251720805e-02,        -6.039294837633e-02,        +1.414213562373e-01,        +8.307531906185e-03,        -3.641837678398e-02,        -6.320437788659e-02,        +6.683864457952e-02,        -4.449251720805e-02,        -6.039294837633e-02,        +1.194829771097e-01,        -3.835215163524e-02
 1.96800000e+02,        +1.414213562373e-01,        +1.172319380920e-01,        -3.906673464890e-02,        -4.530047305678e-02,        -5.865911758128e-02,        -6.043200093504e-02,        +6.867075080764e-02,        +7.782762610687e-03,        -3.778822471857e-02,        +1.414213562373e-01,        -4.530047305678e-02,        -5.865911758128e-02,        +1.170718994271e-01,        -3.927172209749e-02,        +7.781144831796e-03,        -3.771028797785e-02,        -6.028806380274e-02,        +6.870068160579e-02,        +1.414213562373e-01,        -6.043200093504e-02,        +6.867075080764e-02,        +7.781144831797e-03,        -3.771028797785e-02,        +1.173319206268e-01,        -3.921690494638e-02,        -4.525698492278e-02,        -5.869036208633e-02,        +1.414213562373e-01,        +7.782762610686e-03,        -3.778822471857e-02,        -6.028806380274e-02,        +6.870068160579e-02,        -4.525698492278e-02,        -5.869036208633e-02,        +1.171441750193e-01,        -3.923952420570e-02
 1.98400000e+02,        +1.414213562373e-01,        +1.148800457176e-01,        -3.981912300285e-02,        -4.595897834484e-02,        -5.698973690976e-02,        -5.747490006191e-02,        +7.038877973375e-02,        +7.148349666699e-03,        -3.911452304578e-02,        +1.414213562373e-01,        -4.595897834484e-02,        -5.698973690976e-02,        +1.147182625506e-01,        -4.001738291716e-02,        +7.151182214967e-03,        -3.903612347711e-02,        -5.733051412262e-02,        +7.040962750427e-02,        +1.414213562373e-01,        -5.747490006191e-02,        +7.038877973375e-02,        +7.151182214967e-03,        -3.903612347711e-02,        +1.149778382006e-01,        -3.997312505400e-02,        -4.591667296482e-02,        -5.702148663401e-02,        +1.414213562373e-01,        +7.148349666699e-03,        -3.911452304578e-02,        -5.733051412262e-02,        +7.040962750427e-02,        -4.591667296482e-02,        -5.702148663401e-02,        +1.147881268713e-01,        -3.998549373340e-02
 2.00000000e+02,        +1.414213562373e-01,        +1.125201161560e-01,        -4.043158990842e-02,        -4.652067605992e-02,        -5.536148771019e-02,        -5.448575538799e-02,        +7.195453895411e-02,        +6.411957535739e-03,        -4.038951786124e-02,        +1.414213562373e-01,        -4.652067605992e-02,        -5.536148771019e-02,        +1.123571747236e-01,        -4.062331875893e-02,        +6.419227698450e-03,        -4.031092351962e-02,        -5.434158838950e-02,        +7.196647752825e-02,        +1.414213562373e-01,        -5.448575538799e-02,        +7.195453895411e-02,        +6.419227698450e-03,        -4.031092351962e-02,        +1.126156285132e-01,        -4.058934104410e-02,        -4.647951679262e-02,        -5.539367984083e-02,        +1.414213562373e-01,        +6.411957535739e-03,        -4.038951786124e-02,        -5.434158838950e-02,        +7.196647752825e-02,        -4.647951679262e-02,        -5.539367984083e-02,        +1.124246529605e-01,        -4.059156791794e-02
 2.01600000e+02,        +1.414213562373e-01,        +1.101616640229e-01,        -4.090639033367e-02,        -4.699386955473e-02,        -5.378050769503e-02,        -5.147413259830e-02,        +7.336976004612e-02,        +5.581627075114e-03,        -4.160664979116e-02,        +1.414213562373e-01,        -4.699386955473e-02,        -5.378050769503e-02,        +1.099981049051e-01,        -4.109183091498e-02,        +5.593304318437e-03,        -4.152812135601e-02,        -5.133081242589e-02,        +7.337301495108e-02,        +1.414213562373e-01,        -5.147413259830e-02,        +7.336976004612e-02,        +5.593304318438e-03,        -4.152812135601e-02,        +1.102548082517e-01,        -4.106780652748e-02,        -4.695381835673e-02,        -5.381308544876e-02,        +1.414213562373e-01,        +5.581627075114e-03,        -4.160664979116e-02,        -5.133081242589e-02,        +7.337301495108e-02,        -4.695381835673e-02,        -5.381308544876e-02,        +1.100632360007e-01,        -4.106005583293e-02
 2.03200000e+02,        +1.414213562373e-01,        +1.078137884041e-01,        -4.124653098494e-02,        -4.738705887631e-02,        -5.225175108285e-02,        -4.844918603255e-02,        +7.463691296072e-02,        +4.665607051516e-03,        -4.276052347903e-02,        +1.414213562373e-01,        -4.738705887631e-02,        -5.225175108285e-02,        +1.076501038106e-01,        -4.142596503388e-02,        +4.681644307254e-03,        -4.268231304584e-02,        -4.830729725096e-02,        +7.463175479097e-02,        +1.414213562373e-01,        -4.844918603255e-02,        +7.463691296072e-02,        +4.681644307254e-03,        -4.268231304584e-02,        +1.079044787292e-01,        -4.141152658358e-02,        -4.734807690810e-02,        -5.228466330024e-02,        +1.414213562373e-01,        +4.665607051516e-03,        -4.276052347903e-02,        -4.830729725096e-02,        +7.463175479097e-02,        -4.734807690810e-02,        -5.228466330024e-02,        +1.077129391712e-01,        -4.139401210533e-02
 2.04800000e+02,        +1.414213562373e-01,        +1.054851007364e-01,        -4.145570398621e-02,        -4.770878796661e-02,        -5.077903996067e-02,        -4.541958743369e-02,        +7.575913921348e-02,        +3.672201990296e-03,        -4.384685593781e-02,        +1.414213562373e-01,        -4.770878796661e-02,        -5.077903996067e-02,        +1.053217328183e-01,        -4.162944491318e-02,        +3.692537010155e-03,        -4.376920598342e-02,        -4.527966878345e-02,        +7.574587695367e-02,        +1.414213562373e-01,        -4.541958743369e-02,        +7.575913921348e-02,        +3.692537010156e-03,        -4.376920598342e-02,        +1.055732538057e-01,        -4.162419154169e-02,        -4.767083608790e-02,        -5.081224066516e-02,        +1.414213562373e-01,        +3.672201990296e-03,        -4.384685593781e-02,        -4.527966878345e-02,        +7.574587695367e-02,        -4.767083608791e-02,        -5.081224066516e-02,        +1.053823349218e-01,        -4.159717048822e-02
 2.06400000e+02,        +1.414213562373e-01,        +1.031836649360e-01,        -4.153821239552e-02,        -4.796751011149e-02,        -4.936513253581e-02,        -4.239346697439e-02,        +7.674017692599e-02,        +2.609638330313e-03,        -4.486240800482e-02,        +1.414213562373e-01,        -4.796751011149e-02,        -4.936513253581e-02,        +1.030210050370e-01,        -4.170659823431e-02,        +2.634195089976e-03,        -4.478555052743e-02,        -4.225600977388e-02,        +7.671915133389e-02,        +1.414213562373e-01,        -4.239346697439e-02,        +7.674017692599e-02,        +2.634195089976e-03,        -4.478555052743e-02,        +1.032692000226e-01,        -4.171010258849e-02,        -4.793054926929e-02,        -4.939858047954e-02,        +1.414213562373e-01,        +2.609638330313e-03,        -4.486240800482e-02,        -4.225600977388e-02,        +7.671915133389e-02,        -4.793054926929e-02,        -4.939858047954e-02,        +1.030794459805e-01,        -4.167386937060e-02
