        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            Re{I[3][1]} (A),            Im{I[3][1]} (A),            Re{I[4][1]} (A),            Im{I[4][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A),            Re{I[3][2]} (A),            Im{I[3][2]} (A),            Re{I[4][2]} (A),            Im{I[4][2]} (A),            I_inc[3][3] (A),            Re{I[1][3]} (A),            Im{I[1][3]} (A),            Re{I[2][3]} (A),            Im{I[2][3]} (A),            Re{I[3][3]} (A),            Im{I[3][3]} (A),            Re{I[4][3]} (A),            Im{I[4][3]} (A),            I_inc[4][4] (A),            Re{I[1][4]} (A),            Im{I[1][4]} (A),            Re{I[2][4]} (A),            Im{I[2][4]} (A),            Re{I[3][4]} (A),            Im{I[3][4]} (A),            Re{I[4][4]} (A),            Im{I[4][4]} (A)
 1.70000000e+02,        +1.414213562373e-01,        +1.464350171836e-01,        -7.478456873476e-03,        -1.639222743251e-02,        -8.252388087556e-02,        -9.607984227356e-02,        +1.947168214961e-02,        +7.705819862183e-05,        -1.844973218232e-02,        +1.414213562373e-01,        -1.639222743251e-02,        -8.252388087556e-02,        +1.463958960146e-01,        -7.554026961979e-03,        +1.807479374548e-05,        -1.844885354586e-02,        -9.607300913231e-02,        +1.948391921589e-02,        +1.414213562373e-01,        -9.607984227356e-02,        +1.947168214962e-02,        +1.807479374550e-05,        -1.844885354586e-02,        +1.463785114364e-01,        -7.530250533766e-03,        -1.639606826600e-02,        -8.252331717718e-02,        +1.414213562373e-01,        +7.705819861821e-05,        -1.844973218232e-02,        -9.607300913230e-02,        +1.948391921589e-02,        -1.639606826600e-02,        -8.252331717718e-02,        +1.463993300143e-01,        -7.497257933915e-03
 1.71000000e+02,        +1.414213562373e-01,        +1.459390917894e-01,        -9.158583073096e-03,        -1.799057854685e-02,        -8.214501536521e-02,        -9.546488819889e-02,        +2.184052678489e-02,        +8.920641578725e-04,        -1.869345712501e-02,        +1.414213562373e-01,        -1.799057854685e-02,        -8.214501536521e-02,        +1.458994104451e-01,        -9.234083687423e-03,        +8.330185156585e-04,        -1.869005593961e-02,        -9.545741273041e-02,        +2.185256310096e-02,        +1.414213562373e-01,        -9.546488819889e-02,        +2.184052678489e-02,        +8.330185156600e-04,        -1.869005593961e-02,        +1.458831721864e-01,        -9.209918315910e-03,        -1.799432391930e-02,        -8.214428821979e-02,        +1.414213562373e-01,        +8.920641578722e-04,        -1.869345712501e-02,        -9.545741273042e-02,        +2.185256310096e-02,        -1.799432391930e-02,        -8.214428821979e-02,        +1.459030846564e-01,        -9.176750739316e-03
 1.72000000e+02,        +1.414213562373e-01,        +1.453831320221e-01,        -1.081562735876e-02,        -1.956877393708e-02,        -8.170354190705e-02,        -9.478022875303e-02,        +2.418442441249e-02,        +1.687142417550e-03,        -1.899752736031e-02,        +1.414213562373e-01,        -1.956877393708e-02,        -8.170354190705e-02,        +1.453429089110e-01,        -1.089102130973e-02,        +1.628150312979e-03,        -1.899159564740e-02,        -9.477211967670e-02,        +2.419622260789e-02,        +1.414213562373e-01,        -9.478022875303e-02,        +2.418442441249e-02,        +1.628150312980e-03,        -1.899159564740e-02,        +1.453278309059e-01,        -1.086652650062e-02,        -1.957242080881e-02,        -8.170265863192e-02,        +1.414213562373e-01,        +1.687142417549e-03,        -1.899752736031e-02,        -9.477211967670e-02,        +2.419622260789e-02,        -1.957242080881e-02,        -8.170265863192e-02,        +1.453468333281e-01,        -1.083314607688e-02
 1.73000000e+02,        +1.414213562373e-01,        +1.447683771068e-01,        -1.244726646255e-02,        -2.112294989175e-02,        -8.120116359778e-02,        -9.402712049579e-02,        +2.650095696321e-02,        +2.458333914116e-03,        -1.936021249614e-02,        +1.414213562373e-01,        -2.112294989175e-02,        -8.120116359778e-02,        +1.447276343066e-01,        -1.252251791387e-02,        +2.399511413654e-03,        -1.935174855641e-02,        -9.401838907326e-02,        +2.651248033082e-02,        +1.414213562373e-01,        -9.402712049579e-02,        +2.650095696321e-02,        +2.399511413653e-03,        -1.935174855641e-02,        +1.447137266307e-01,        -1.249775346556e-02,        -2.112649585920e-02,        -8.120013131508e-02,        +1.414213562373e-01,        +2.458333914115e-03,        -1.936021249614e-02,        -9.401838907326e-02,        +2.651248033082e-02,        -2.112649585921e-02,        -8.120013131508e-02,        +1.447318164481e-01,        -1.246412227020e-02
 1.74000000e+02,        +1.414213562373e-01,        +1.440961470739e-01,        -1.405124296526e-02,        -2.264941576523e-02,        -8.063987391609e-02,        -9.320690007610e-02,        +2.878777195558e-02,        +3.201853462154e-03,        -1.977948906648e-02,        +1.414213562373e-01,        -2.264941576523e-02,        -8.063987391609e-02,        +1.440549101908e-01,        -1.412631781520e-02,        +3.143316517736e-03,        -1.976849746998e-02,        -9.319756003784e-02,        +2.879898465302e-02,        +1.414213562373e-01,        -9.320690007610e-02,        +2.878777195558e-02,        +3.143316517736e-03,        -1.976849746998e-02,        +1.440421790928e-01,        -1.410134352305e-02,        -2.265285901700e-02,        -8.063869949778e-02,        +1.414213562373e-01,        +3.201853462155e-03,        -1.977948906648e-02,        -9.319756003784e-02,        +2.879898465302e-02,        -2.265285901700e-02,        -8.063869949778e-02,        +1.440593551244e-01,        -1.406742359777e-02
 1.75000000e+02,        +1.414213562373e-01,        +1.433678410285e-01,        -1.562536516916e-02,        -2.414467818107e-02,        -8.002193717308e-02,        -9.232098251247e-02,        +3.104258229687e-02,        +3.914113976939e-03,        -2.025306009353e-02,        +1.414213562373e-01,        -2.414467818107e-02,        -8.002193717308e-02,        +1.433261390136e-01,        -1.570023141339e-02,        +3.855978023318e-03,        -2.023955163978e-02,        -9.231104996623e-02,        +3.105344953835e-02,        +1.414213562373e-01,        -9.232098251247e-02,        +3.104258229687e-02,        +3.855978023318e-03,        -2.023955163978e-02,        +1.433145869718e-01,        -1.567510678216e-02,        -2.414801744918e-02,        -8.002062719254e-02,        +1.414213562373e-01,        +3.914113976939e-03,        -2.025306009353e-02,        -9.231104996623e-02,        +3.105344953835e-02,        -2.414801744918e-02,        -8.002062719254e-02,        +1.433308494130e-01,        -1.564086015464e-02
 1.76000000e+02,        +1.414213562373e-01,        +1.425849360339e-01,        -1.716750742551e-02,        -2.560546286394e-02,        -7.934986683640e-02,        -9.137086009106e-02,        +3.326316653798e-02,        +4.591748325534e-03,        -2.077837677422e-02,        +1.414213562373e-01,        -2.560546286394e-02,        -7.934986683640e-02,        +1.425428009618e-01,        -1.724213549626e-02,        +4.534127883309e-03,        -2.076236842291e-02,        -9.136035341396e-02,        +3.327365477475e-02,        +1.414213562373e-01,        -9.137086009106e-02,        +3.326316653798e-02,        +4.534127883309e-03,        -2.076236842291e-02,        +1.425324267651e-01,        -1.721691946307e-02,        -2.560869737142e-02,        -7.934842752709e-02,        +1.414213562373e-01,        +4.591748325533e-03,        -2.077837677422e-02,        -9.136035341396e-02,        +3.327365477475e-02,        -2.560869737142e-02,        -7.934842752709e-02,        +1.425477771929e-01,        -1.718230816772e-02
 1.77000000e+02,        +1.414213562373e-01,        +1.417489864606e-01,        -1.867561103232e-02,        -2.702873391482e-02,        -7.862640202759e-02,        -9.035810173098e-02,        +3.544736969777e-02,        +5.231628621124e-03,        -2.135266199178e-02,        +1.414213562373e-01,        -2.702873391482e-02,        -7.862640202759e-02,        +1.417064532718e-01,        -1.874997410952e-02,        +5.174636907791e-03,        -2.133417676458e-02,        -9.034704144652e-02,        +3.545744678575e-02,        +1.414213562373e-01,        -9.035810173098e-02,        +3.544736969777e-02,        +5.174636907791e-03,        -2.133417676458e-02,        +1.416972521230e-01,        -1.872472477940e-02,        -2.703186332058e-02,        -7.862483924908e-02,        +1.414213562373e-01,        +5.231628621121e-03,        -2.135266199179e-02,        -9.034704144652e-02,        +3.545744678575e-02,        -2.703186332058e-02,        -7.862483924908e-02,        +1.417116935067e-01,        -1.868971088040e-02
 1.78000000e+02,        +1.414213562373e-01,        +1.408616236324e-01,        -2.014768578333e-02,        -2.841171038206e-02,        -7.785448250668e-02,        -8.928435265000e-02,        +3.759310473796e-02,        +5.830882813222e-03,        -2.197293533846e-02,        +1.414213562373e-01,        -2.841171038207e-02,        -7.785448250668e-02,        +1.408187298451e-01,        -2.022176007397e-02,        +5.774631364510e-03,        -2.195200219276e-02,        -8.927276129184e-02,        +3.760274009120e-02,        +1.414213562373e-01,        -8.928435265000e-02,        +3.759310473796e-02,        +5.774631364511e-03,        -2.195200219276e-02,        +1.408106934842e-01,        -2.019653446980e-02,        -2.841473472386e-02,        -7.785280171798e-02,        +1.414213562373e-01,        +5.830882813220e-03,        -2.197293533846e-02,        -8.927276129184e-02,        +3.760274009120e-02,        -2.841473472386e-02,        -7.785280171798e-02,        +1.408242302012e-01,        -2.016108008751e-02
 1.79000000e+02,        +1.414213562373e-01,        +1.399245555950e-01,        -2.158181221274e-02,        -2.975188001924e-02,        -7.703722246765e-02,        -8.815133415550e-02,        +3.969835473327e-02,        +6.386908465024e-03,        -2.263603932546e-02,        +1.414213562373e-01,        -2.975188001924e-02,        -7.703722246765e-02,        +1.398813409893e-01,        -2.165557719516e-02,        +6.331506768743e-03,        -2.261269300110e-02,        -8.813923611976e-02,        +3.970751946219e-02,        +1.414213562373e-01,        -8.815133415550e-02,        +3.969835473327e-02,        +6.331506768744e-03,        -2.261269300110e-02,        +1.398744578360e-01,        -2.163043102364e-02,        -2.975479965596e-02,        -7.703542870798e-02,        +1.414213562373e-01,        +6.386908465025e-03,        -2.263603932546e-02,        -8.813923611976e-02,        +3.970751946219e-02,        -2.975479965596e-02,        -7.703542870798e-02,        +1.398870956916e-01,        -2.159449836555e-02
 1.80000000e+02,        +1.414213562373e-01,        +1.389395668303e-01,        -2.297614454395e-02,        -3.104701016028e-02,        -7.617788347412e-02,        -8.696084338382e-02,        +4.176117574542e-02,        +6.897383648170e-03,        -2.333866645105e-02,        +1.414213562373e-01,        -3.104701016028e-02,        -7.617788347412e-02,        +1.388960731104e-01,        -2.304958317467e-02,        +6.842938792722e-03,        -2.331294729107e-02,        -8.694826477182e-02,        +4.176984277899e-02,        +1.414213562373e-01,        -8.696084338382e-02,        +4.176117574542e-02,        +6.842938792722e-03,        -2.331294729107e-02,        +1.388903284222e-01,        -2.302457060955e-02,        -3.104982571422e-02,        -7.617598135090e-02,        +1.414213562373e-01,        +6.897383648168e-03,        -2.333866645105e-02,        -8.694826477182e-02,        +4.176984277899e-02,        -3.104982571422e-02,        -7.617598135090e-02,        +1.389020746727e-01,        -2.298812200664e-02
 1.81000000e+02,        +1.414213562373e-01,        +1.379085177435e-01,        -2.432891431577e-02,        -3.229515568063e-02,        -7.527984686545e-02,        -8.571475281666e-02,        +4.377970037428e-02,        +7.360274924015e-03,        -2.407738679644e-02,        +1.414213562373e-01,        -3.229515568063e-02,        -7.527984686545e-02,        +1.378647881825e-01,        -2.440201319671e-02,        +7.306891263631e-03,        -2.404934054333e-02,        -8.570172127000e-02,        +4.378784456561e-02,        +1.414213562373e-01,        -8.571475281666e-02,        +4.377970037428e-02,        +7.306891263630e-03,        -2.404934054333e-02,        +1.378601642284e-01,        -2.437718668045e-02,        -3.229786798086e-02,        -7.527784054922e-02,        +1.414213562373e-01,        +7.360274924013e-03,        -2.407738679644e-02,        -8.570172127000e-02,        +4.378784456561e-02,        -3.229786798086e-02,        -7.527784054922e-02,        +1.378710276059e-01,        -2.434018462975e-02
 1.82000000e+02,        +1.414213562373e-01,        +1.368333437660e-01,        -2.563843462653e-02,        -3.349466405192e-02,        -7.434658595968e-02,        -8.441500941496e-02,        +4.575214192727e-02,        +7.773842418800e-03,        -2.484867582300e-02,        +1.414213562373e-01,        -3.349466405192e-02,        -7.434658595968e-02,        +1.367894228382e-01,        -2.571118413169e-02,        +7.721621257460e-03,        -2.481835339202e-02,        -8.440155394492e-02,        +4.575974014226e-02,        +1.414213562373e-01,        -8.441500941497e-02,        +4.575214192727e-02,        +7.721621257460e-03,        -2.481835339202e-02,        +1.367858990835e-01,        -2.568659419621e-02,        -3.349727407934e-02,        -7.434447918569e-02,        +1.414213562373e-01,        +7.773842418801e-03,        -2.484867582300e-02,        -8.440155394492e-02,        +4.575974014226e-02,        -3.349727407934e-02,        -7.434447918569e-02,        +1.367958898220e-01,        -2.564900141008e-02
 1.83000000e+02,        +1.414213562373e-01,        +1.357160539286e-01,        -2.690310490818e-02,        -3.464417753448e-02,        -7.338163837229e-02,        -8.306363322790e-02,        +4.767679911891e-02,        +8.136642037313e-03,        -2.564894205205e-02,        +1.414213562373e-01,        -3.464417753447e-02,        -7.338163837229e-02,        +1.356719869352e-01,        -2.697549926906e-02,        +8.085681333163e-03,        -2.561639928324e-02,        -8.304978404109e-02,        +4.768383030787e-02,        +1.414213562373e-01,        -8.306363322790e-02,        +4.767679911891e-02,        +8.085681333162e-03,        -2.561639928324e-02,        +1.356695402366e-01,        -2.695119437619e-02,        -3.464668636948e-02,        -7.337943444814e-02,        +1.414213562373e-01,        +8.136642037312e-03,        -2.564894205205e-02,        -8.304978404109e-02,        +4.768383030788e-02,        -3.464668636948e-02,        -7.337943444815e-02,        +1.356786700981e-01,        -2.691297383868e-02
 1.84000000e+02,        +1.414213562373e-01,        +1.345587287874e-01,        -2.812141611759e-02,        -3.574263258794e-02,        -7.238857875701e-02,        -8.166271535680e-02,        +4.955206118825e-02,        +8.447524895312e-03,        -2.647455432056e-02,        +1.414213562373e-01,        -3.574263258794e-02,        -7.238857875701e-02,        +1.345145614792e-01,        -2.819345346750e-02,        +8.397918987256e-03,        -2.643985171151e-02,        -8.164850367887e-02,        +4.955850644059e-02,        +1.414213562373e-01,        -8.166271535681e-02,        +4.955206118825e-02,        +8.397918987258e-03,        -2.643985171151e-02,        +1.345131662883e-01,        -2.816947986946e-02,        -3.574504136121e-02,        -7.238628057605e-02,        +1.414213562373e-01,        +8.447524895310e-03,        -2.647455432056e-02,        -8.164850367887e-02,        +4.955850644059e-02,        -3.574504136121e-02,        -7.238628057605e-02,        +1.345214485867e-01,        -2.813059489990e-02
 1.85000000e+02,        +1.414213562373e-01,        +1.333635176063e-01,        -2.929195621320e-02,        -3.678925661374e-02,        -7.137099225931e-02,        -8.021441517919e-02,        +5.137641330226e-02,        +8.705634084628e-03,        -2.732186832259e-02,        +1.414213562373e-01,        -3.678925661374e-02,        -7.137099225931e-02,        +1.333192958095e-01,        -2.936363859134e-02,        +8.657473442566e-03,        -2.728507074392e-02,        -8.019987307852e-02,        +5.138225588470e-02,        +1.414213562373e-01,        -8.021441517919e-02,        +5.137641330226e-02,        +8.657473442565e-03,        -2.728507074392e-02,        +1.333189243815e-01,        -2.934004021120e-02,        -3.679156646079e-02,        -7.136860231891e-02,        +1.414213562373e-01,        +8.705634084630e-03,        -2.732186832258e-02,        -8.019987307852e-02,        +5.138225588470e-02,        -3.679156646079e-02,        -7.136860231891e-02,        +1.333263740040e-01,        -2.930045453498e-02
 1.86000000e+02,        +1.414213562373e-01,        +1.321326347292e-01,        -3.041341577140e-02,        -3.778356217429e-02,        -7.033244895266e-02,        -7.872095676631e-02,        +5.314844210009e-02,        +8.910398915929e-03,        -2.818725216594e-02,        +1.414213562373e-01,        -3.778356217429e-02,        -7.033244895266e-02,        +1.320884039788e-01,        -3.048474908796e-02,        +8.863769915933e-03,        -2.814842856187e-02,        -7.870611697929e-02,        +5.315366747884e-02,        +1.414213562373e-01,        -7.872095676631e-02,        +5.314844210009e-02,        +8.863769915933e-03,        -2.814842856187e-02,        +1.320890265850e-01,        -3.046156742004e-02,        -3.778577419419e-02,        -7.032996937699e-02,        +1.414213562373e-01,        +8.910398915927e-03,        -2.818725216594e-02,        -7.870611697929e-02,        +5.315366747884e-02,        -3.778577419419e-02,        -7.032996937699e-02,        +1.320956600099e-01,        -3.042124524623e-02
 1.87000000e+02,        +1.414213562373e-01,        +1.308683551060e-01,        -3.148459358905e-02,        -3.872533886180e-02,        -6.927647950435e-02,        -7.718462445679e-02,        +5.486684122450e-02,        +9.061526812203e-03,        -2.906711069754e-02,        +1.414213562373e-01,        -3.872533886180e-02,        -6.927647950435e-02,        +1.308241602902e-01,        -3.155558755338e-02,        +9.016511537706e-03,        -2.902633377372e-02,        -7.716952021634e-02,        +5.487143707218e-02,        +1.414213562373e-01,        -7.718462445678e-02,        +5.486684122450e-02,        +9.016511537706e-03,        -2.902633377372e-02,        +1.308257454329e-01,        -3.153286158317e-02,        -3.872745408051e-02,        -6.927391207086e-02,        +1.414213562373e-01,        +9.061526812205e-03,        -2.906711069754e-02,        -7.716952021634e-02,        +5.487143707218e-02,        -3.872745408051e-02,        -6.927391207087e-02,        +1.308315807416e-01,        -3.149176768860e-02
 1.88000000e+02,        +1.414213562373e-01,        +1.295730089631e-01,        -3.250440211644e-02,        -3.961464301423e-02,        -6.820655229120e-02,        -7.560775757851e-02,        +5.653041668506e-02,        +9.158993050590e-03,        -2.995790837703e-02,        +1.414213562373e-01,        -3.961464301423e-02,        -6.820655229120e-02,        +1.295288939842e-01,        -3.257507013063e-02,        +9.115669120381e-03,        -2.991525427833e-02,        -7.559242244724e-02,        +5.653437287333e-02,        +1.414213562373e-01,        -7.560775757851e-02,        +5.653041668505e-02,        +9.115669120380e-03,        -2.991525427833e-02,        +1.295314086109e-01,        -3.255283627367e-02,        -3.961666235269e-02,        -6.820389846016e-02,        +1.414213562373e-01,        +9.158993050587e-03,        -2.995790837703e-02,        -7.559242244724e-02,        +5.653437287333e-02,        -3.961666235269e-02,        -6.820389846016e-02,        +1.295364654937e-01,        -3.251093609279e-02
 1.89000000e+02,        +1.414213562373e-01,        +1.282489756405e-01,        -3.347187256803e-02,        -4.045178549646e-02,        -6.712605215603e-02,        -7.399274433954e-02,        +5.813809190060e-02,        +9.203028570870e-03,        -3.085619050780e-02,        +1.414213562373e-01,        -4.045178549646e-02,        -6.712605215603e-02,        +1.282049830943e-01,        -3.354223158875e-02,        +9.161468994490e-03,        -3.081173848841e-02,        -7.397721204890e-02,        +5.814140047937e-02,        +1.414213562373e-01,        -7.399274433954e-02,        +5.813809190060e-02,        +9.161468994490e-03,        -3.081173848841e-02,        +1.282083928104e-01,        -3.352052364782e-02,        -4.045370974376e-02,        -6.712331310238e-02,        +1.414213562373e-01,        +9.203028570871e-03,        -3.085619050780e-02,        -7.397721204890e-02,        +5.814140047937e-02,        -4.045370974377e-02,        -6.712331310238e-02,        +1.282126925659e-01,        -3.347778336759e-02
 1.90000000e+02,        +1.414213562373e-01,        +1.268986766416e-01,        -3.438615956665e-02,        -4.123731778146e-02,        -6.603826096481e-02,        -7.234201493540e-02,        +5.968891227678e-02,        +9.194106085447e-03,        -3.175860266550e-02,        +1.414213562373e-01,        -4.123731778146e-02,        -6.603826096481e-02,        +1.268548475198e-01,        -3.445622993859e-02,        +9.154379146271e-03,        -3.171243475398e-02,        -7.232631923200e-02,        +5.969156744130e-02,        +1.414213562373e-01,        -7.234201493540e-02,        +5.968891227678e-02,        +9.154379146271e-03,        -3.171243475398e-02,        +1.268591167984e-01,        -3.443507907830e-02,        -4.123914757302e-02,        -6.603543761178e-02,        +1.414213562373e-01,        +9.194106085449e-03,        -3.175860266550e-02,        -7.232631923200e-02,        +5.969156744130e-02,        -4.123914757302e-02,        -6.603543761178e-02,        +1.268626823236e-01,        -3.439146573713e-02
 1.91000000e+02,        +1.414213562373e-01,        +1.255245679694e-01,        -3.524654518962e-02,        -4.197201657797e-02,        -6.494634009193e-02,        -7.065803394445e-02,        +6.118204918719e-02,        +9.132924737700e-03,        -3.266190819667e-02,        +1.414213562373e-01,        -4.197201657798e-02,        -6.494634009193e-02,        +1.254809413863e-01,        -3.531635045387e-02,        +9.095093903741e-03,        -3.261410885867e-02,        -7.064220844438e-02,        +6.118404723415e-02,        +1.414213562373e-01,        -7.065803394445e-02,        +6.118204918719e-02,        +9.095093903741e-03,        -3.261410885867e-02,        +1.254860337727e-01,        -3.529578519173e-02,        -4.197375237885e-02,        -6.494343314566e-02,        +1.414213562373e-01,        +9.132924737701e-03,        -3.266190819667e-02,        -7.064220844438e-02,        +6.118404723415e-02,        -4.197375237885e-02,        -6.494343314566e-02,        +1.254888895459e-01,        -3.525126678152e-02
 1.92000000e+02,        +1.414213562373e-01,        +1.241291318396e-01,        -3.605244230132e-02,        -4.265686725916e-02,        -6.385331492753e-02,        -6.894329210338e-02,        +6.261680324272e-02,        +9.020393563090e-03,        -3.356300369363e-02,        +1.414213562373e-01,        -4.265686725916e-02,        -6.385331492754e-02,        +1.240857447864e-01,        -3.612200898254e-02,        +8.984517425275e-03,        -3.351365949464e-02,        -6.892737015557e-02,        +6.261814251677e-02,        +1.414213562373e-01,        -6.894329210338e-02,        +6.261680324272e-02,        +8.984517425274e-03,        -3.351365949464e-02,        +1.240916230970e-01,        -3.610205519539e-02,        -4.265850935238e-02,        -6.385032491210e-02,        +1.414213562373e-01,        +9.020393563088e-03,        -3.356300369363e-02,        -6.892737015556e-02,        +6.261814251677e-02,        -4.265850935238e-02,        -6.385032491210e-02,        +1.240937951503e-01,        -3.605660076553e-02
 1.93000000e+02,        +1.414213562373e-01,        +1.227148678804e-01,        -3.680339707623e-02,        -4.329304634910e-02,        -6.276206146773e-02,        -6.720029757213e-02,        +6.399260675321e-02,        +8.857614010336e-03,        -3.445893238467e-02,        +1.414213562373e-01,        -4.329304634910e-02,        -6.276206146773e-02,        +1.226717550076e-01,        -3.687275445245e-02,        +8.823746247746e-03,        -3.440813165556e-02,        -6.718431213113e-02,        +6.399328758524e-02,        +1.414213562373e-01,        -6.720029757213e-02,        +6.399260675321e-02,        +8.823746247746e-03,        -3.440813165556e-02,        +1.226783815217e-01,        -3.685343539701e-02,        -4.329459482880e-02,        -6.275898876011e-02,        +1.414213562373e-01,        +8.857614010336e-03,        -3.445893238467e-02,        -6.718431213113e-02,        +6.399328758524e-02,        -4.329459482880e-02,        -6.275898876011e-02,        +1.226798974053e-01,        -3.680701515927e-02
 1.94000000e+02,        +1.414213562373e-01,        +1.212842839420e-01,        -3.749909063748e-02,        -4.388190332288e-02,        -6.167529501590e-02,        -6.543156680992e-02,        +6.530902530661e-02,        +8.645861778421e-03,        -3.534689541177e-02,        +1.414213562373e-01,        -4.388190332288e-02,        -6.167529501590e-02,        +1.212414773720e-01,        -3.756827049652e-02,        +8.614051149719e-03,        -3.529472791939e-02,        -6.541555031888e-02,        +6.530904994507e-02,        +1.414213562373e-01,        -6.543156680992e-02,        +6.530902530661e-02,        +8.614051149719e-03,        -3.529472791939e-02,        +1.212488140151e-01,        -3.754960684298e-02,        -4.388335809218e-02,        -6.167213988018e-02,        +1.414213562373e-01,        +8.645861778421e-03,        -3.534689541177e-02,        -6.541555031887e-02,        +6.530904994507e-02,        -4.388335809218e-02,        -6.167213988019e-02,        +1.212497027512e-01,        -3.750219227606e-02
 1.95000000e+02,        +1.414213562373e-01,        +1.198398866445e-01,        -3.813933975870e-02,        -4.442494196997e-02,        -6.059556099166e-02,        -6.363961519299e-02,        +6.656575841309e-02,        +8.386568219370e-03,        -3.622426099896e-02,        +1.414213562373e-01,        -4.442494196997e-02,        -6.059556099166e-02,        +1.197974158140e-01,        -3.820837614509e-02,        +8.356858579389e-03,        -3.617081762427e-02,        -6.362359947680e-02,        +6.656513095005e-02,        +1.414213562373e-01,        -6.363961519299e-02,        +6.656575841309e-02,        +8.356858579390e-03,        -3.617081762427e-02,        +1.198054243329e-01,        -3.819038602223e-02,        -4.442630274321e-02,        -6.059232361214e-02,        +1.414213562373e-01,        +8.386568219367e-03,        -3.622426099896e-02,        -6.362359947680e-02,        +6.656513095005e-02,        -4.442630274321e-02,        -6.059232361214e-02,        +1.198057163608e-01,        -3.814194997500e-02
 1.96000000e+02,        +1.414213562373e-01,        +1.183841718007e-01,        -3.872409659927e-02,        -4.492380156087e-02,        -5.952522781482e-02,        -6.182694750844e-02,        +6.776263918473e-02,        +8.081301546978e-03,        -3.708857154442e-02,        +1.414213562373e-01,        -4.492380156087e-02,        -5.952522781482e-02,        +1.183420633337e-01,        -3.879302555577e-02,        +8.053731887223e-03,        -3.703394397021e-02,        -6.181096367748e-02,        +6.776136547778e-02,        +1.414213562373e-01,        -6.182694750844e-02,        +6.776263918473e-02,        +8.053731887223e-03,        -3.703394397021e-02,        +1.183507054613e-01,        -3.877572460642e-02,        -4.492506787005e-02,        -5.952190832753e-02,        +1.414213562373e-01,        +8.081301546980e-03,        -3.708857154442e-02,        -6.181096367749e-02,        +6.776136547778e-02,        -4.492506787005e-02,        -5.952190832753e-02,        +1.183504325728e-01,        -3.872624139861e-02
 1.97000000e+02,        +1.414213562373e-01,        +1.169196148475e-01,        -3.925344746592e-02,        -4.538023804376e-02,        -5.846648180440e-02,        -5.999604845917e-02,        +6.889963304318e-02,        +7.731748078384e-03,        -3.793754869620e-02,        +1.414213562373e-01,        -4.538023804376e-02,        -5.846648180440e-02,        +1.168778924579e-01,        -3.932230677339e-02,        +7.706352589967e-03,        -3.788182910661e-02,        -5.998012682350e-02,        +6.889772063491e-02,        +1.414213562373e-01,        -5.999604845917e-02,        +6.889963304318e-02,        +7.706352589968e-03,        -3.788182910661e-02,        +1.168871300685e-01,        -3.930570821872e-02,        -4.538140924874e-02,        -5.846308032677e-02,        +1.414213562373e-01,        +7.731748078385e-03,        -3.793754869620e-02,        -5.998012682350e-02,        +6.889772063491e-02,        -4.538140924874e-02,        -5.846308032677e-02,        +1.168863253351e-01,        -3.925515373821e-02
 1.98000000e+02,        +1.414213562373e-01,        +1.154486614177e-01,        -3.972761061457e-02,        -4.579610548147e-02,        -5.742132400850e-02,        -5.814937331120e-02,        +6.997683546963e-02,        +7.339693719014e-03,        -3.876909649603e-02,        +1.414213562373e-01,        -4.579610548147e-02,        -5.742132400850e-02,        +1.154073458412e-01,        -3.979643953399e-02,        +7.316501876373e-03,        -3.871237728947e-02,        -5.813354330503e-02,        +6.997429350585e-02,        +1.414213562373e-01,        -5.814937331120e-02,        +6.997683546964e-02,        +7.316501876373e-03,        -3.871237728947e-02,        +1.154171410950e-01,        -3.978055424531e-02,        -4.579718078383e-02,        -5.741784066671e-02,        +1.414213562373e-01,        +7.339693719014e-03,        -3.876909649604e-02,        -5.813354330503e-02,        +6.997429350585e-02,        -4.579718078383e-02,        -5.741784066671e-02,        +1.154158387864e-01,        -3.972890604112e-02
 1.99000000e+02,        +1.414213562373e-01,        +1.139737181776e-01,        -4.014693312615e-02,        -4.617333792037e-02,        -5.639156885975e-02,        -5.628933880795e-02,        +7.099446883041e-02,        +6.907005882563e-03,        -3.958130269651e-02,        +1.414213562373e-01,        -4.617333792037e-02,        -5.639156885975e-02,        +1.139328271310e-01,        -4.021577214624e-02,        +6.886042546131e-03,        -3.952367621388e-02,        -5.627362892409e-02,        +7.099130797863e-02,        +1.414213562373e-01,        -5.628933880795e-02,        +7.099446883041e-02,        +6.886042546130e-03,        -3.952367621388e-02,        +1.139431426084e-01,        -4.020060872282e-02,        -4.617431638034e-02,        -5.638800381367e-02,        +1.414213562373e-01,        +6.907005882563e-03,        -3.958130269651e-02,        -5.627362892409e-02,        +7.099130797863e-02,        -4.617431638034e-02,        -5.638800381367e-02,        +1.139413781036e-01,        -4.014784609297e-02
