        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            Re{V[3][1]} (V),            Im{V[3][1]} (V),            Re{V[4][1]} (V),            Im{V[4][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V),            Re{V[3][2]} (V),            Im{V[3][2]} (V),            Re{V[4][2]} (V),            Im{V[4][2]} (V),            V_inc[3][3] (V),            Re{V[1][3]} (V),            Im{V[1][3]} (V),            Re{V[2][3]} (V),            Im{V[2][3]} (V),            Re{V[3][3]} (V),            Im{V[3][3]} (V),            Re{V[4][3]} (V),            Im{V[4][3]} (V),            V_inc[4][4] (V),            Re{V[1][4]} (V),            Im{V[1][4]} (V),            Re{V[2][4]} (V),            Im{V[2][4]} (V),            Re{V[3][4]} (V),            Im{V[3][4]} (V),            Re{V[4][4]} (V),            Im{V[4][4]} (V)
 1.70000000e+02,        +7.071067811865e+00,        +7.321750859181e+00,        -3.739228436738e-01,        -8.196113716256e-01,        -4.126194043778e+00,        -4.803992113678e+00,        +9.735841074807e-01,        +3.852909931092e-03,        -9.224866091159e-01,        +7.071067811865e+00,        -8.196113716256e-01,        -4.126194043778e+00,        +7.319794800729e+00,        -3.777013480989e-01,        +9.037396872741e-04,        -9.224426772930e-01,        -4.803650456615e+00,        +9.741959607947e-01,        +7.071067811865e+00,        -4.803992113678e+00,        +9.735841074808e-01,        +9.037396872750e-04,        -9.224426772929e-01,        +7.318925571818e+00,        -3.765125266883e-01,        -8.198034133002e-01,        -4.126165858859e+00,        +7.071067811865e+00,        +3.852909930910e-03,        -9.224866091159e-01,        -4.803650456615e+00,        +9.741959607947e-01,        -8.198034133002e-01,        -4.126165858859e+00,        +7.319966500713e+00,        -3.748628966958e-01
 1.71000000e+02,        +7.071067811865e+00,        +7.296954589469e+00,        -4.579291536548e-01,        -8.995289273427e-01,        -4.107250768260e+00,        -4.773244409945e+00,        +1.092026339245e+00,        +4.460320789362e-02,        -9.346728562503e-01,        +7.071067811865e+00,        -8.995289273427e-01,        -4.107250768260e+00,        +7.294970522256e+00,        -4.617041843712e-01,        +4.165092578293e-02,        -9.345027969805e-01,        -4.772870636521e+00,        +1.092628155048e+00,        +7.071067811865e+00,        -4.773244409945e+00,        +1.092026339245e+00,        +4.165092578300e-02,        -9.345027969805e-01,        +7.294158609319e+00,        -4.604959157955e-01,        -8.997161959650e-01,        -4.107214410990e+00,        +7.071067811865e+00,        +4.460320789361e-02,        -9.346728562503e-01,        -4.772870636521e+00,        +1.092628155048e+00,        -8.997161959650e-01,        -4.107214410990e+00,        +7.295154232818e+00,        -4.588375369658e-01
 1.72000000e+02,        +7.071067811865e+00,        +7.269156601106e+00,        -5.407813679378e-01,        -9.784386968542e-01,        -4.085177095353e+00,        -4.739011437652e+00,        +1.209221220625e+00,        +8.435712087749e-02,        -9.498763680157e-01,        +7.071067811865e+00,        -9.784386968541e-01,        -4.085177095353e+00,        +7.267145445549e+00,        -5.445510654867e-01,        +8.140751564894e-02,        -9.495797823701e-01,        -4.738605983835e+00,        +1.209811130395e+00,        +7.071067811865e+00,        -4.739011437652e+00,        +1.209221220625e+00,        +8.140751564901e-02,        -9.495797823700e-01,        +7.266391545293e+00,        -5.433263250309e-01,        -9.786210404404e-01,        -4.085132931596e+00,        +7.071067811865e+00,        +8.435712087746e-02,        -9.498763680155e-01,        -4.738605983835e+00,        +1.209811130395e+00,        -9.786210404403e-01,        -4.085132931596e+00,        +7.267341666406e+00,        -5.416573038440e-01
 1.73000000e+02,        +7.071067811865e+00,        +7.238418855340e+00,        -6.223633231274e-01,        -1.056147494588e+00,        -4.060058179889e+00,        -4.701356024789e+00,        +1.325047848161e+00,        +1.229166957058e-01,        -9.680106248069e-01,        +7.071067811865e+00,        -1.056147494588e+00,        -4.060058179889e+00,        +7.236381715331e+00,        -6.261258956936e-01,        +1.199755706827e-01,        -9.675874278204e-01,        -4.700919453663e+00,        +1.325624016541e+00,        +7.071067811865e+00,        -4.701356024789e+00,        +1.325047848161e+00,        +1.199755706827e-01,        -9.675874278204e-01,        +7.235686331537e+00,        -6.248876732779e-01,        -1.056324792960e+00,        -4.060006565754e+00,        +7.071067811865e+00,        +1.229166957058e-01,        -9.680106248069e-01,        -4.700919453663e+00,        +1.325624016541e+00,        -1.056324792960e+00,        -4.060006565754e+00,        +7.236590822404e+00,        -6.232061135102e-01
 1.74000000e+02,        +7.071067811865e+00,        +7.204807353697e+00,        -7.025621482630e-01,        -1.132470788262e+00,        -4.031993695804e+00,        -4.660345003805e+00,        +1.439388597779e+00,        +1.600926731077e-01,        -9.889744533240e-01,        +7.071067811865e+00,        -1.132470788262e+00,        -4.031993695804e+00,        +7.202745509541e+00,        -7.063158907601e-01,        +1.571658258868e-01,        -9.884248734988e-01,        -4.659878001892e+00,        +1.439949232651e+00,        +7.071067811865e+00,        -4.660345003805e+00,        +1.439388597779e+00,        +1.571658258868e-01,        -9.884248734988e-01,        +7.202108954638e+00,        -7.050671761523e-01,        -1.132642950850e+00,        -4.031934974889e+00,        +7.071067811865e+00,        +1.600926731077e-01,        -9.889744533240e-01,        -4.659878001892e+00,        +1.439949232651e+00,        -1.132642950850e+00,        -4.031934974889e+00,        +7.202967756219e+00,        -7.033711798886e-01
 1.75000000e+02,        +7.071067811865e+00,        +7.168392051426e+00,        -7.812682584582e-01,        -1.207233909054e+00,        -4.001096858654e+00,        -4.616049125623e+00,        +1.552129114844e+00,        +1.957056988470e-01,        -1.012653004677e+00,        +7.071067811865e+00,        -1.207233909054e+00,        -4.001096858654e+00,        +7.166306950682e+00,        -7.850115706697e-01,        +1.927989011659e-01,        -1.011977581989e+00,        -4.615552498311e+00,        +1.552672476917e+00,        +7.071067811865e+00,        -4.616049125624e+00,        +1.552129114844e+00,        +1.927989011659e-01,        -1.011977581989e+00,        +7.165729348589e+00,        -7.837553391079e-01,        -1.207400872459e+00,        -4.001031359627e+00,        +7.071067811865e+00,        +1.957056988469e-01,        -1.012653004677e+00,        -4.615552498311e+00,        +1.552672476918e+00,        -1.207400872459e+00,        -4.001031359627e+00,        +7.166542470652e+00,        -7.820430077321e-01
 1.76000000e+02,        +7.071067811865e+00,        +7.129246801696e+00,        -8.583753712754e-01,        -1.280273143197e+00,        -3.967493341820e+00,        -4.568543004553e+00,        +1.663158326899e+00,        +2.295874162767e-01,        -1.038918838711e+00,        +7.071067811865e+00,        -1.280273143197e+00,        -3.967493341820e+00,        +7.127140048090e+00,        -8.621067748129e-01,        +2.267063941655e-01,        -1.038118421146e+00,        -4.568017670698e+00,        +1.663682738737e+00,        +7.071067811865e+00,        -4.568543004553e+00,        +1.663158326899e+00,        +2.267063941654e-01,        -1.038118421146e+00,        +7.126621338254e+00,        -8.608459731533e-01,        -1.280434868571e+00,        -3.967421376355e+00,        +7.071067811865e+00,        +2.295874162766e-01,        -1.038918838711e+00,        -4.568017670698e+00,        +1.663682738738e+00,        -1.280434868571e+00,        -3.967421376355e+00,        +7.127388859645e+00,        -8.591154083861e-01
 1.77000000e+02,        +7.071067811865e+00,        +7.087449323030e+00,        -9.337805516158e-01,        -1.351436695741e+00,        -3.931320101380e+00,        -4.517905086549e+00,        +1.772368484889e+00,        +2.615814310562e-01,        -1.067633099589e+00,        +7.071067811865e+00,        -1.351436695741e+00,        -3.931320101380e+00,        +7.085322663592e+00,        -9.374987054761e-01,        +2.587318453895e-01,        -1.066708838229e+00,        -4.517352072326e+00,        +1.772872339288e+00,        +7.071067811865e+00,        -4.517905086549e+00,        +1.772368484889e+00,        +2.587318453895e-01,        -1.066708838229e+00,        +7.084862606150e+00,        -9.362362389699e-01,        -1.351593166029e+00,        -3.931241962454e+00,        +7.071067811865e+00,        +2.615814310561e-01,        -1.067633099589e+00,        -4.517352072326e+00,        +1.772872339288e+00,        -1.351593166029e+00,        -3.931241962454e+00,        +7.085584675334e+00,        -9.344855440199e-01
 1.78000000e+02,        +7.071067811865e+00,        +7.043081181619e+00,        -1.007384289167e+00,        -1.420585519103e+00,        -3.892724125334e+00,        -4.464217632500e+00,        +1.879655236898e+00,        +2.915441406611e-01,        -1.098646766923e+00,        +7.071067811865e+00,        -1.420585519103e+00,        -3.892724125334e+00,        +7.040936492255e+00,        -1.011088003698e+00,        +2.887315682255e-01,        -1.097600109638e+00,        -4.463638064592e+00,        +1.880137004560e+00,        +7.071067811865e+00,        -4.464217632500e+00,        +1.879655236898e+00,        +2.887315682256e-01,        -1.097600109638e+00,        +7.040534674210e+00,        -1.009826723490e+00,        -1.420736736193e+00,        -3.892640085899e+00,        +7.071067811865e+00,        +2.915441406610e-01,        -1.098646766923e+00,        -4.463638064592e+00,        +1.880137004560e+00,        -1.420736736193e+00,        -3.892640085899e+00,        +7.041211510060e+00,        -1.008054004375e+00
 1.79000000e+02,        +7.071067811865e+00,        +6.996227779752e+00,        -1.079090610637e+00,        -1.487594000962e+00,        -3.851861123383e+00,        -4.407566707775e+00,        +1.984917736663e+00,        +3.193454232512e-01,        -1.131801966273e+00,        +7.071067811865e+00,        -1.487594000962e+00,        -3.851861123383e+00,        +6.994067049467e+00,        -1.082778859758e+00,        +3.165753384371e-01,        -1.130634650055e+00,        -4.406961805988e+00,        +1.985375973110e+00,        +7.071067811865e+00,        -4.407566707775e+00,        +1.984917736663e+00,        +3.165753384372e-01,        -1.130634650055e+00,        +6.993722891798e+00,        -1.081521551182e+00,        -1.487739982798e+00,        -3.851771435399e+00,        +7.071067811865e+00,        +3.193454232513e-01,        -1.131801966273e+00,        -4.406961805988e+00,        +1.985375973109e+00,        -1.487739982798e+00,        -3.851771435399e+00,        +6.994354784580e+00,        -1.079724918277e+00
 1.80000000e+02,        +7.071067811865e+00,        +6.946978341515e+00,        -1.148807227198e+00,        -1.552350508014e+00,        -3.808894173706e+00,        -4.348042169191e+00,        +2.088058787271e+00,        +3.448691824085e-01,        -1.166933322553e+00,        +7.071067811865e+00,        -1.552350508014e+00,        -3.808894173706e+00,        +6.944803655518e+00,        -1.152479158733e+00,        +3.421469396361e-01,        -1.165647364553e+00,        -4.347413238591e+00,        +2.088492138949e+00,        +7.071067811865e+00,        -4.348042169191e+00,        +2.088058787271e+00,        +3.421469396361e-01,        -1.165647364553e+00,        +6.944516421110e+00,        -1.151228530478e+00,        -1.552491285711e+00,        -3.808799067545e+00,        +7.071067811865e+00,        +3.448691824084e-01,        -1.166933322553e+00,        -4.347413238591e+00,        +2.088492138949e+00,        -1.552491285711e+00,        -3.808799067545e+00,        +6.945103733634e+00,        -1.149406100332e+00
 1.81000000e+02,        +7.071067811865e+00,        +6.895425887177e+00,        -1.216445715789e+00,        -1.614757784031e+00,        -3.763992343272e+00,        -4.285737640833e+00,        +2.188985018714e+00,        +3.680137462007e-01,        -1.203869339822e+00,        +7.071067811865e+00,        -1.614757784031e+00,        -3.763992343272e+00,        +6.893239409123e+00,        -1.220100659835e+00,        +3.653445631815e-01,        -1.202467027166e+00,        -4.285086063500e+00,        +2.189392228280e+00,        +7.071067811865e+00,        -4.285737640833e+00,        +2.188985018714e+00,        +3.653445631815e-01,        -1.202467027166e+00,        +6.893008211421e+00,        -1.218859334022e+00,        -1.614893399043e+00,        -3.763892027461e+00,        +7.071067811865e+00,        +3.680137462006e-01,        -1.203869339822e+00,        -4.285086063500e+00,        +2.189392228281e+00,        -1.614893399043e+00,        -3.763892027461e+00,        +6.893551380293e+00,        -1.217009231488e+00
 1.82000000e+02,        +7.071067811865e+00,        +6.841667188300e+00,        -1.281921731326e+00,        -1.674733202596e+00,        -3.717329297984e+00,        -4.220750470748e+00,        +2.287607096363e+00,        +3.886921209400e-01,        -1.242433791150e+00,        +7.071067811865e+00,        -1.674733202596e+00,        -3.717329297984e+00,        +6.839471141911e+00,        -1.285559206585e+00,        +3.860810628730e-01,        -1.240917669601e+00,        -4.220077697246e+00,        +2.287987007113e+00,        +7.071067811865e+00,        -4.220750470748e+00,        +2.287607096363e+00,        +3.860810628730e-01,        -1.240917669601e+00,        +6.839294954176e+00,        -1.284329709811e+00,        -1.674863703967e+00,        -3.717223959284e+00,        +7.071067811865e+00,        +3.886921209400e-01,        -1.242433791150e+00,        -4.220077697246e+00,        +2.287987007113e+00,        -1.674863703967e+00,        -3.717223959284e+00,        +6.839794491102e+00,        -1.282450070504e+00
 1.83000000e+02,        +7.071067811865e+00,        +6.785802696428e+00,        -1.345155245409e+00,        -1.732208876724e+00,        -3.669081918614e+00,        -4.153181661395e+00,        +2.383839955946e+00,        +4.068321018656e-01,        -1.282447102603e+00,        +7.071067811865e+00,        -1.732208876724e+00,        -3.669081918614e+00,        +6.783599346759e+00,        -1.348774963453e+00,        +4.042840666582e-01,        -1.280819964162e+00,        -4.152489202054e+00,        +2.384191515394e+00,        +7.071067811865e+00,        -4.153181661395e+00,        +2.383839955946e+00,        +4.042840666581e-01,        -1.280819964162e+00,        +6.783477011832e+00,        -1.347559718809e+00,        -1.732334318474e+00,        -3.668971722407e+00,        +7.071067811865e+00,        +4.068321018656e-01,        -1.282447102603e+00,        -4.152489202054e+00,        +2.384191515394e+00,        -1.732334318474e+00,        -3.668971722407e+00,        +6.783933504906e+00,        -1.345648691934e+00
 1.84000000e+02,        +7.071067811865e+00,        +6.727936439370e+00,        -1.406070805880e+00,        -1.787131629397e+00,        -3.619428937850e+00,        -4.083135767840e+00,        +2.477603059412e+00,        +4.223762447656e-01,        -1.323727716028e+00,        +7.071067811865e+00,        -1.787131629397e+00,        -3.619428937850e+00,        +6.725728073961e+00,        -1.409672673375e+00,        +4.198959493628e-01,        -1.321992585576e+00,        -4.082425183943e+00,        +2.477925322030e+00,        +7.071067811865e+00,        -4.083135767840e+00,        +2.477603059412e+00,        +4.198959493629e-01,        -1.321992585576e+00,        +6.725658314417e+00,        -1.408473993473e+00,        -1.787252068061e+00,        -3.619314028802e+00,        +7.071067811865e+00,        +4.223762447655e-01,        -1.323727716028e+00,        -4.082425183944e+00,        +2.477925322030e+00,        -1.787252068060e+00,        -3.619314028802e+00,        +6.726072429334e+00,        -1.406529744995e+00
 1.85000000e+02,        +7.071067811865e+00,        +6.668175880314e+00,        -1.464597810660e+00,        -1.839462830687e+00,        -3.568549612966e+00,        -4.010720758959e+00,        +2.568820665113e+00,        +4.352817042314e-01,        -1.366093416129e+00,        +7.071067811865e+00,        -1.839462830687e+00,        -3.568549612966e+00,        +6.665964790476e+00,        -1.468181929567e+00,        +4.328736721283e-01,        -1.364253537196e+00,        -4.009993653926e+00,        +2.569112794235e+00,        +7.071067811865e+00,        -4.010720758959e+00,        +2.568820665113e+00,        +4.328736721283e-01,        -1.364253537196e+00,        +6.665946219075e+00,        -1.467002010560e+00,        -1.839578323039e+00,        -3.568430115945e+00,        +7.071067811865e+00,        +4.352817042315e-01,        -1.366093416129e+00,        -4.009993653926e+00,        +2.569112794235e+00,        -1.839578323039e+00,        -3.568430115945e+00,        +6.666318700200e+00,        -1.465022726749e+00
 1.86000000e+02,        +7.071067811865e+00,        +6.606631736459e+00,        -1.520670788570e+00,        -1.889178108714e+00,        -3.516622447633e+00,        -3.936047838315e+00,        +2.657422105005e+00,        +4.455199457964e-01,        -1.409362608297e+00,        +7.071067811865e+00,        -1.889178108714e+00,        -3.516622447633e+00,        +6.604420198938e+00,        -1.524237454398e+00,        +4.431884957966e-01,        -1.407421428093e+00,        -3.935305848965e+00,        +2.657683373942e+00,        +7.071067811865e+00,        -3.936047838315e+00,        +2.657422105005e+00,        +4.431884957966e-01,        -1.407421428093e+00,        +6.604451329250e+00,        -1.523078371002e+00,        -1.889288709710e+00,        -3.516498468849e+00,        +7.071067811865e+00,        +4.455199457964e-01,        -1.409362608297e+00,        -3.935305848965e+00,        +2.657683373942e+00,        -1.889288709710e+00,        -3.516498468849e+00,        +6.604783000495e+00,        -1.521062262312e+00
 1.87000000e+02,        +7.071067811865e+00,        +6.543417755299e+00,        -1.574229679452e+00,        -1.936266943090e+00,        -3.463823975217e+00,        -3.859231222839e+00,        +2.743342061225e+00,        +4.530763406102e-01,        -1.453355534877e+00,        +7.071067811865e+00,        -1.936266943090e+00,        -3.463823975217e+00,        +6.541208014510e+00,        -1.577779377669e+00,        +4.508255768853e-01,        -1.451316688686e+00,        -3.858476010817e+00,        +2.743571853609e+00,        +7.071067811865e+00,        -3.859231222839e+00,        +2.743342061225e+00,        +4.508255768853e-01,        -1.451316688686e+00,        +6.541287271645e+00,        -1.576643079159e+00,        -1.936372704026e+00,        -3.463695603543e+00,        +7.071067811865e+00,        +4.530763406103e-01,        -1.453355534877e+00,        -3.858476010817e+00,        +2.743571853609e+00,        -1.936372704026e+00,        -3.463695603543e+00,        +6.541579037078e+00,        -1.574588384430e+00
 1.88000000e+02,        +7.071067811865e+00,        +6.478650448156e+00,        -1.625220105822e+00,        -1.980732150711e+00,        -3.410327614560e+00,        -3.780387878926e+00,        +2.826520834253e+00,        +4.579496525295e-01,        -1.497895418851e+00,        +7.071067811865e+00,        -1.980732150711e+00,        -3.410327614560e+00,        +6.476444699211e+00,        -1.628753506531e+00,        +4.557834560190e-01,        -1.495762713917e+00,        -3.779621122362e+00,        +2.826718643666e+00,        +7.071067811865e+00,        -3.780387878926e+00,        +2.826520834253e+00,        +4.557834560190e-01,        -1.495762713917e+00,        +6.476570430544e+00,        -1.627641813683e+00,        -1.980833117635e+00,        -3.410194923008e+00,        +7.071067811865e+00,        +4.579496525294e-01,        -1.497895418851e+00,        -3.779621122362e+00,        +2.826718643666e+00,        -1.980833117635e+00,        -3.410194923008e+00,        +6.476823274686e+00,        -1.625546804640e+00
 1.89000000e+02,        +7.071067811865e+00,        +6.412448782023e+00,        -1.673593628402e+00,        -2.022589274823e+00,        -3.356302607801e+00,        -3.699637216977e+00,        +2.906904595030e+00,        +4.601514285435e-01,        -1.542809525390e+00,        +7.071067811865e+00,        -2.022589274823e+00,        -3.356302607801e+00,        +6.410249154715e+00,        -1.677111579437e+00,        +4.580734497245e-01,        -1.540586924420e+00,        -3.698860602445e+00,        +2.907070023968e+00,        +7.071067811865e+00,        -3.699637216977e+00,        +2.906904595030e+00,        +4.580734497245e-01,        -1.540586924420e+00,        +6.410419640521e+00,        -1.676026182391e+00,        -2.022685487188e+00,        -3.356165655119e+00,        +7.071067811865e+00,        +4.601514285435e-01,        -1.542809525390e+00,        -3.698860602445e+00,        +2.907070023968e+00,        -2.022685487188e+00,        -3.356165655119e+00,        +6.410634628293e+00,        -1.673889168379e+00
 1.90000000e+02,        +7.071067811865e+00,        +6.344933832079e+00,        -1.719307978333e+00,        -2.061865889073e+00,        -3.301913048240e+00,        -3.617100746770e+00,        +2.984445613839e+00,        +4.597053042724e-01,        -1.587930133275e+00,        +7.071067811865e+00,        -2.061865889073e+00,        -3.301913048240e+00,        +6.342742375989e+00,        -1.722811496929e+00,        +4.577189573135e-01,        -1.585621737699e+00,        -3.616315961600e+00,        +2.984578372065e+00,        +7.071067811865e+00,        -3.617100746770e+00,        +2.984445613839e+00,        +4.577189573136e-01,        -1.585621737699e+00,        +6.342955839918e+00,        -1.721753953915e+00,        -2.061957378651e+00,        -3.301771880589e+00,        +7.071067811865e+00,        +4.597053042725e-01,        -1.587930133275e+00,        -3.616315961600e+00,        +2.984578372065e+00,        -2.061957378651e+00,        -3.301771880589e+00,        +6.343134116180e+00,        -1.719573286857e+00
 1.91000000e+02,        +7.071067811865e+00,        +6.276228398471e+00,        -1.762327259481e+00,        -2.098600828899e+00,        -3.247317004597e+00,        -3.532901697222e+00,        +3.059102459360e+00,        +4.566462368850e-01,        -1.633095409834e+00,        +7.071067811865e+00,        -2.098600828899e+00,        -3.247317004597e+00,        +6.274047069317e+00,        -1.765817522693e+00,        +4.547546951871e-01,        -1.630705442933e+00,        -3.532110422219e+00,        +3.059202361707e+00,        +7.071067811865e+00,        -3.532901697222e+00,        +3.059102459360e+00,        +4.547546951870e-01,        -1.630705442933e+00,        +6.274301688636e+00,        -1.764789259587e+00,        -2.098687618943e+00,        -3.247171657283e+00,        +7.071067811865e+00,        +4.566462368850e-01,        -1.633095409834e+00,        -3.532110422219e+00,        +3.059202361707e+00,        -2.098687618943e+00,        -3.247171657283e+00,        +6.274444477294e+00,        -1.762563339076e+00
 1.92000000e+02,        +7.071067811865e+00,        +6.206456591980e+00,        -1.802622115066e+00,        -2.132843362958e+00,        -3.192665746377e+00,        -3.447164605169e+00,        +3.130840162136e+00,        +4.510196781545e-01,        -1.678150184681e+00,        +7.071067811865e+00,        -2.132843362958e+00,        -3.192665746377e+00,        +6.204287239319e+00,        -1.806100449127e+00,        +4.492258712637e-01,        -1.675682974732e+00,        -3.446368507778e+00,        +3.130907125839e+00,        +7.071067811865e+00,        -3.447164605169e+00,        +3.130840162136e+00,        +4.492258712637e-01,        -1.675682974732e+00,        +6.204581154849e+00,        -1.805102759769e+00,        -2.132925467619e+00,        -3.192516245605e+00,        +7.071067811865e+00,        +4.510196781544e-01,        -1.678150184681e+00,        -3.446368507778e+00,        +3.130907125839e+00,        -2.132925467619e+00,        -3.192516245605e+00,        +6.204689757516e+00,        -1.802830038276e+00
 1.93000000e+02,        +7.071067811865e+00,        +6.135743394022e+00,        -1.840169853811e+00,        -2.164652317455e+00,        -3.138103073387e+00,        -3.360014878606e+00,        +3.199630337661e+00,        +4.428807005168e-01,        -1.722946619234e+00,        +7.071067811865e+00,        -2.164652317455e+00,        -3.138103073387e+00,        +6.133587750382e+00,        -1.843637722623e+00,        +4.411873123873e-01,        -1.720406582778e+00,        -3.359215606557e+00,        +3.199664379262e+00,        +7.071067811865e+00,        -3.360014878606e+00,        +3.199630337661e+00,        +4.411873123873e-01,        -1.720406582778e+00,        +6.133919076085e+00,        -1.842671769851e+00,        -2.164729741440e+00,        -3.137949438006e+00,        +7.071067811865e+00,        +4.428807005168e-01,        -1.722946619234e+00,        -3.359215606557e+00,        +3.199664379262e+00,        -2.164729741440e+00,        -3.137949438006e+00,        +6.133994870265e+00,        -1.840350757963e+00
 1.94000000e+02,        +7.071067811865e+00,        +6.064214197101e+00,        -1.874954531874e+00,        -2.194095166144e+00,        -3.083764750795e+00,        -3.271578340496e+00,        +3.265451265330e+00,        +4.322930889211e-01,        -1.767344770589e+00,        +7.071067811865e+00,        -2.194095166144e+00,        -3.083764750795e+00,        +6.062073868600e+00,        -1.878413524826e+00,        +4.307025574859e-01,        -1.764736395970e+00,        -3.270777515944e+00,        +3.265452497254e+00,        +7.071067811865e+00,        -3.271578340496e+00,        +3.265451265330e+00,        +4.307025574860e-01,        -1.764736395970e+00,        +6.062440700757e+00,        -1.877480342149e+00,        -2.194167904609e+00,        -3.083606994009e+00,        +7.071067811865e+00,        +4.322930889210e-01,        -1.767344770589e+00,        -3.270777515944e+00,        +3.265452497254e+00,        -2.194167904609e+00,        -3.083606994009e+00,        +6.062485137562e+00,        -1.875109613803e+00
 1.95000000e+02,        +7.071067811865e+00,        +5.991994332226e+00,        -1.906966987935e+00,        -2.221247098498e+00,        -3.029778049583e+00,        -3.181980759650e+00,        +3.328287920655e+00,        +4.193284109685e-01,        -1.811213049948e+00,        +7.071067811865e+00,        -2.221247098498e+00,        -3.029778049583e+00,        +5.989870790702e+00,        -1.910418807254e+00,        +4.178429289695e-01,        -1.808540881213e+00,        -3.181179973840e+00,        +3.328256547503e+00,        +7.071067811865e+00,        -3.181980759650e+00,        +3.328287920655e+00,        +4.178429289695e-01,        -1.808540881213e+00,        +5.990271216646e+00,        -1.909519301112e+00,        -2.221315137161e+00,        -3.029616180607e+00,        +7.071067811865e+00,        +4.193284109684e-01,        -1.811213049948e+00,        -3.181179973840e+00,        +3.328256547503e+00,        -2.221315137161e+00,        -3.029616180607e+00,        +5.990285818038e+00,        -1.907097498750e+00
 1.96000000e+02,        +7.071067811865e+00,        +5.919208590036e+00,        -1.936204829964e+00,        -2.246190078044e+00,        -2.976261390741e+00,        -3.091347375422e+00,        +3.388131959236e+00,        +4.040650773489e-01,        -1.854428577221e+00,        +7.071067811865e+00,        -2.246190078044e+00,        -2.976261390741e+00,        +5.917103166686e+00,        -1.939651277788e+00,        +4.026865943612e-01,        -1.851697198511e+00,        -3.090548183874e+00,        +3.388068273889e+00,        +7.071067811865e+00,        -3.091347375422e+00,        +3.388131959236e+00,        +4.026865943612e-01,        -1.851697198511e+00,        +5.917535273066e+00,        -1.938786230321e+00,        -2.246253393502e+00,        -2.976095416377e+00,        +7.071067811865e+00,        +4.040650773490e-01,        -1.854428577221e+00,        -3.090548183874e+00,        +3.388068273889e+00,        -2.246253393502e+00,        -2.976095416377e+00,        +5.917521628640e+00,        -1.936312069930e+00
 1.97000000e+02,        +7.071067811865e+00,        +5.845980742373e+00,        -1.962672373296e+00,        -2.269011902188e+00,        -2.923324090220e+00,        -2.999802422958e+00,        +3.444981652159e+00,        +3.865874039192e-01,        -1.896877434810e+00,        +7.071067811865e+00,        -2.269011902188e+00,        -2.923324090220e+00,        +5.843894622894e+00,        -1.966115338670e+00,        +3.853176294984e-01,        -1.894091455330e+00,        -2.999006341175e+00,        +3.444886031745e+00,        +7.071067811865e+00,        -2.999802422958e+00,        +3.444981652159e+00,        +3.853176294984e-01,        -1.894091455330e+00,        +5.844356503423e+00,        -1.965285410936e+00,        -2.269070462437e+00,        -2.923154016339e+00,        +7.071067811865e+00,        +3.865874039193e-01,        -1.896877434810e+00,        -2.999006341175e+00,        +3.444886031745e+00,        -2.269070462437e+00,        -2.923154016339e+00,        +5.844316266753e+00,        -1.962757686911e+00
 1.98000000e+02,        +7.071067811865e+00,        +5.772433070886e+00,        -1.986380530728e+00,        -2.289805274074e+00,        -2.871066200425e+00,        -2.907468665560e+00,        +3.498841773482e+00,        +3.669846859507e-01,        -1.938454824802e+00,        +7.071067811865e+00,        -2.289805274074e+00,        -2.871066200425e+00,        +5.770367292060e+00,        -1.989821976699e+00,        +3.658250938186e-01,        -1.935618864474e+00,        -2.906677165252e+00,        +3.498714675292e+00,        +7.071067811865e+00,        -2.907468665560e+00,        +3.498841773482e+00,        +3.658250938187e-01,        -1.935618864474e+00,        +5.770857054751e+00,        -1.989027712265e+00,        -2.289859039191e+00,        -2.870892033336e+00,        +7.071067811865e+00,        +3.669846859507e-01,        -1.938454824802e+00,        -2.906677165252e+00,        +3.498714675292e+00,        -2.289859039191e+00,        -2.870892033335e+00,        +5.770791939322e+00,        -1.986445302056e+00
 1.99000000e+02,        +7.071067811865e+00,        +5.698685908880e+00,        -2.007346656308e+00,        -2.308666896018e+00,        -2.819578442987e+00,        -2.814466940398e+00,        +3.549723441520e+00,        +3.453502941282e-01,        -1.979065134825e+00,        +7.071067811865e+00,        -2.308666896018e+00,        -2.819578442987e+00,        +5.696641356549e+00,        -2.010788607312e+00,        +3.443021273065e-01,        -1.976183810694e+00,        -2.813681446204e+00,        +3.549565398931e+00,        +7.071067811865e+00,        -2.814466940398e+00,        +3.549723441520e+00,        +3.443021273065e-01,        -1.976183810694e+00,        +5.697157130421e+00,        -2.010030436141e+00,        -2.308715819017e+00,        -2.819400190684e+00,        +7.071067811865e+00,        +3.453502941281e-01,        -1.979065134825e+00,        -2.813681446204e+00,        +3.549565398931e+00,        -2.308715819017e+00,        -2.819400190684e+00,        +5.697068905178e+00,        -2.007392304649e+00
