        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V)
 1.30000000e+02,        +7.071067811865e+00,        +1.247869219667e+00,        +2.677253335240e+00,        -4.433204416368e-02,        -4.438618733332e-02,        +7.071067811865e+00,        -4.433204416332e-02,        -4.438618733385e-02,        +1.252488706118e+00,        +2.685538874120e+00
 1.31000000e+02,        +7.071067811865e+00,        +1.344465787143e+00,        +2.829894799196e+00,        -5.174838421280e-02,        -4.687478594816e-02,        +7.071067811865e+00,        -5.174838421225e-02,        -4.687478594839e-02,        +1.349597701844e+00,        +2.838398774917e+00
 1.32000000e+02,        +7.071067811865e+00,        +1.449446317499e+00,        +2.982675278487e+00,        -6.069501335526e-02,        -4.942487894727e-02,        +7.071067811865e+00,        -6.069501335564e-02,        -4.942487894685e-02,        +1.455133505684e+00,        +2.991389053930e+00
 1.33000000e+02,        +7.071067811865e+00,        +1.563694437731e+00,        +3.135384424373e+00,        -7.155895638375e-02,        -5.193235980181e-02,        +7.071067811865e+00,        -7.155895638343e-02,        -5.193235980208e-02,        +1.569983501019e+00,        +3.144295262194e+00
 1.34000000e+02,        +7.071067811865e+00,        +1.688276183322e+00,        +3.287705664835e+00,        -8.483986005241e-02,        -5.422059819067e-02,        +7.071067811865e+00,        -8.483986005292e-02,        -5.422059819067e-02,        +1.695217723086e+00,        +3.296795604636e+00
 1.35000000e+02,        +7.071067811865e+00,        +1.824487143454e+00,        +3.439161895844e+00,        -1.011852826076e-01,        -5.599639660779e-02,        +7.071067811865e+00,        -1.011852826078e-01,        -5.599639660714e-02,        +1.832135920817e+00,        +3.448406274245e+00
 1.36000000e+02,        +7.071067811865e+00,        +1.973911546255e+00,        +3.589029764979e+00,        -1.214355876734e-01,        -5.677791566789e-02,        +7.071067811865e+00,        -1.214355876731e-01,        -5.677791566803e-02,        +1.982326459561e+00,        +3.598395245892e+00
 1.37000000e+02,        +7.071067811865e+00,        +2.138492887128e+00,        +3.736202086567e+00,        -1.466775856191e-01,        -5.577535771908e-02,        +7.071067811865e+00,        -1.466775856194e-01,        -5.577535771932e-02,        +2.147736581597e+00,        +3.745644019918e+00
 1.38000000e+02,        +7.071067811865e+00,        +2.320609010310e+00,        +3.878963629574e+00,        -1.782993168581e-01,        -5.169142123893e-02,        +7.071067811865e+00,        -1.782993168588e-01,        -5.169142123854e-02,        +2.330746772504e+00,        +3.888422501446e+00
 1.39000000e+02,        +7.071067811865e+00,        +2.523125989890e+00,        +4.014621775818e+00,        -2.180197809253e-01,        -4.238556379031e-02,        +7.071067811865e+00,        -2.180197809249e-01,        -4.238556379057e-02,        +2.534223274616e+00,        +4.024018478691e+00
 1.40000000e+02,        +7.071067811865e+00,        +2.749356962147e+00,        +4.138897499226e+00,        -2.678192675431e-01,        -2.431122553396e-02,        +7.071067811865e+00,        -2.678192675425e-01,        -2.431122553406e-02,        +2.761474330190e+00,        +4.148127232698e+00
 1.41000000e+02,        +7.071067811865e+00,        +3.002732534224e+00,        +4.244941516636e+00,        -3.295766427427e-01,        +8.403623787200e-03,        +7.071067811865e+00,        -3.295766427430e-01,        +8.403623787096e-03,        +3.015915760270e+00,        +4.253866614364e+00
 1.42000000e+02,        +7.071067811865e+00,        +3.285710637924e+00,        +4.321854713238e+00,        -4.039418665260e-01,        +6.534505307353e-02,        +7.071067811865e+00,        -4.039418665259e-01,        +6.534505307247e-02,        +3.299972137280e+00,        +4.330298374762e+00
 1.43000000e+02,        +7.071067811865e+00,        +3.596885750738e+00,        +4.352911425286e+00,        -4.874060651258e-01,        +1.614588504050e-01,        +7.071067811865e+00,        -4.874060651254e-01,        +1.614588504042e-01,        +3.612171875586e+00,        +4.360659132702e+00
 1.44000000e+02,        +7.071067811865e+00,        +3.924504991491e+00,        +4.315097475758e+00,        -5.657850569672e-01,        +3.173199245724e-01,        +7.071067811865e+00,        -5.657850569656e-01,        +3.173199245740e-01,        +3.940646314629e+00,        +4.321924111081e+00
 1.45000000e+02,        +7.071067811865e+00,        +4.235486332536e+00,        +4.185565047115e+00,        -6.032368885901e-01,        +5.523923629973e-01,        +7.071067811865e+00,        -6.032368885905e-01,        +5.523923629975e-01,        +4.252149380251e+00,        +4.191322512902e+00
 1.46000000e+02,        +7.071067811865e+00,        +4.468418687173e+00,        +3.965393498545e+00,        -5.353537242785e-01,        +8.608655444525e-01,        +7.071067811865e+00,        -5.353537242791e-01,        +8.608655444543e-01,        +4.485140796046e+00,        +3.970182212253e+00
 1.47000000e+02,        +7.071067811865e+00,        +4.560484127077e+00,        +3.716203392058e+00,        -2.963496825461e-01,        +1.174546566774e+00,        +7.071067811865e+00,        -2.963496825465e-01,        +1.174546566773e+00,        +4.576923956180e+00,        +3.720515087157e+00
