        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V)
 1.96800000e+02,        +7.071067811865e+00,        +9.044273160712e+00,        -4.251741526194e+00,        -5.260602291309e-02,        -9.940229068987e-02,        +7.071067811865e+00,        -5.260602291437e-02,        -9.940229068663e-02,        +8.994193924195e+00,        -4.298870619450e+00
 1.98400000e+02,        +7.071067811865e+00,        +8.378235438061e+00,        -4.754008415197e+00,        -5.454696649562e-02,        -7.013591470811e-02,        +7.071067811865e+00,        -5.454696649103e-02,        -7.013591470340e-02,        +8.325627022320e+00,        -4.789595138874e+00
 2.00000000e+02,        +7.071067811865e+00,        +7.698443864670e+00,        -5.111616535583e+00,        -5.118196771412e-02,        -4.749823900546e-02,        +7.071067811865e+00,        -5.118196771132e-02,        -4.749823900221e-02,        +7.645881685756e+00,        -5.136878221687e+00
 2.01600000e+02,        +7.071067811865e+00,        +7.032578972351e+00,        -5.344407868903e+00,        -4.521872743486e-02,        -3.068787978706e-02,        +7.071067811865e+00,        -4.521872743289e-02,        -3.068787978873e-02,        +6.981835487475e+00,        -5.360892358476e+00
 2.03200000e+02,        +7.071067811865e+00,        +6.398427096635e+00,        -5.473793000411e+00,        -3.837544417917e-02,        -1.856924166967e-02,        +7.071067811865e+00,        -3.837544418097e-02,        -1.856924166938e-02,        +6.350597071384e+00,        -5.483092345757e+00
 2.04800000e+02,        +7.071067811865e+00,        +5.806078220523e+00,        -5.520063246108e+00,        -3.163347800562e-02,        -1.001432378444e-02,        +7.071067811865e+00,        -3.163347800853e-02,        -1.001432378207e-02,        +5.761741911436e+00,        -5.523649146457e+00
 2.06400000e+02,        +7.071067811865e+00,        +5.260123657796e+00,        -5.501069346449e+00,        -2.548279164221e-02,        -4.055689569858e-03,        +7.071067811865e+00,        -2.548279164303e-02,        -4.055689573044e-03,        +5.219500483518e+00,        -5.500217886221e+00
 2.08000000e+02,        +7.071067811865e+00,        +4.761494248942e+00,        -5.431791303581e+00,        -2.011302184474e-02,        +7.161566416759e-05,        +7.071067811865e+00,        -2.011302184369e-02,        +7.161566463202e-05,        +4.724567583267e+00,        -5.427563723526e+00
 2.09600000e+02,        +7.071067811865e+00,        +4.308848916501e+00,        -5.324410447647e+00,        -1.554505453469e-02,        +2.942345126358e-03,        +7.071067811865e+00,        -1.554505453493e-02,        +2.942345125643e-03,        +4.275458795727e+00,        -5.317664418624e+00
 2.11200000e+02,        +7.071067811865e+00,        +3.899553905384e+00,        -5.188619666090e+00,        -1.171434487911e-02,        +4.973653772615e-03,        +7.071067811865e+00,        -1.171434488003e-02,        +4.973653773187e-03,        +3.869461733139e+00,        -5.180034327294e+00
 2.12800000e+02,        +7.071067811865e+00,        +3.530337774491e+00,        -5.032014062739e+00,        -8.520208991042e-03,        +6.460807246370e-03,        +7.071067811865e+00,        -8.520208990613e-03,        +6.460807244158e-03,        +3.503269273007e+00,        -5.022119060628e+00
 2.14400000e+02,        +7.071067811865e+00,        +3.197709286726e+00,        -4.860478273650e+00,        -5.853083839043e-03,        +7.608709107046e-03,        +7.071067811865e+00,        -5.853083838565e-03,        +7.608709108184e-03,        +3.173381692589e+00,        -4.849681729446e+00
 2.16000000e+02,        +7.071067811865e+00,        +2.898210902736e+00,        -4.678532208317e+00,        -3.608375183389e-03,        +8.557106616998e-03,        +7.071067811865e+00,        -3.608375183311e-03,        +8.557106617799e-03,        +2.876349287203e+00,        -4.667145377980e+00
 2.17600000e+02,        +7.071067811865e+00,        +2.628562726436e+00,        -4.489622471840e+00,        -1.692558470775e-03,        +9.399651211808e-03,        +7.071067811865e+00,        -1.692558469970e-03,        +9.399651210504e-03,        +2.608909082967e+00,        -4.477880429962e+00
 2.19200000e+02,        +7.071067811865e+00,        +2.385735871707e+00,        -4.296359648922e+00,        -2.504175635618e-05,        +1.019782538612e-02,        +7.071067811865e+00,        -2.504175565376e-05,        +1.019782538666e-02,        +2.368053548884e+00,        -4.284438112970e+00
 2.20800000e+02,        +7.071067811865e+00,        +2.166981850599e+00,        -4.100707323157e+00,        +1.462132618999e-03,        +1.099089325396e-02,        +7.071067811865e+00,        +1.462132620183e-03,        +1.099089325334e-02,        +2.151057089656e+00,        -4.088736072780e+00
 2.22400000e+02,        +7.071067811865e+00,        +1.969835611084e+00,        -3.904130535271e+00,        +2.825568028731e-03,        +1.180290236673e-02,        +7.071067811865e+00,        +2.825568029686e-03,        +1.180290236732e-02,        +1.955477355415e+00,        -3.892203981838e+00
 2.24000000e+02,        +7.071067811865e+00,        +1.792103624011e+00,        -3.707711324425e+00,        +4.112134922686e-03,        +1.264755686102e-02,        +7.071067811865e+00,        +4.112134921935e-03,        +1.264755686126e-02,        +1.779142356529e+00,        -3.695896770796e+00
 2.25600000e+02,        +7.071067811865e+00,        +1.631844222267e+00,        -3.512238132268e+00,        +5.360606211826e-03,        +1.353157986660e-02,        +7.071067811865e+00,        +5.360606211381e-03,        +1.353157986660e-02,        +1.620130308140e+00,        -3.500582198880e+00
 2.27200000e+02,        +7.071067811865e+00,        +1.487344628712e+00,        -3.318274740092e+00,        +6.603154973493e-03,        +1.445701517591e-02,        +7.071067811865e+00,        +6.603154973981e-03,        +1.445701517520e-02,        +1.476746456000e+00,        -3.306808355649e+00
 2.28800000e+02,        +7.071067811865e+00,        +1.357097317894e+00,        -3.126213321237e+00,        +7.866657378087e-03,        +1.542278876485e-02,        +7.071067811865e+00,        +7.866657377520e-03,        +1.542278876540e-02,        +1.347499407696e+00,        -3.114955600375e+00
 2.30400000e+02,        +7.071067811865e+00,        +1.239777215349e+00,        -2.936315233316e+00,        +9.173791817150e-03,        +1.642575547507e-02,        +7.071067811865e+00,        +9.173791817474e-03,        +1.642575547506e-02,        +1.231078394643e+00,        -2.925276496728e+00
 2.32000000e+02,        +7.071067811865e+00,        +1.134220523475e+00,        -2.748742378643e+00,        +1.054394711536e-02,        +1.746138810359e-02,        +7.071067811865e+00,        +1.054394711563e-02,        +1.746138810424e-02,        +1.126332203795e+00,        -2.737926514296e+00
 2.33600000e+02,        +7.071067811865e+00,        +1.039405524603e+00,        -2.563581320588e+00,        +1.199396067273e-02,        +1.852421891681e-02,        +7.071067811865e+00,        +1.199396067393e-02,        +1.852421891675e-02,        +1.032250098300e+00,        -2.552987637634e+00
 2.35200000e+02,        +7.071067811865e+00,        +9.544354505301e-01,        -2.380861838097e+00,        +1.353870854994e-02,        +1.960811188426e-02,        +7.071067811865e+00,        +1.353870855038e-02,        +1.960811188401e-02,        +9.479447976387e-01,        -2.370486525525e+00
 2.36800000e+02,        +7.071067811865e+00,        +8.785233591386e-01,        -2.200571206483e+00,        +1.519156838720e-02,        +2.070642353548e-02,        +7.071067811865e+00,        +1.519156838729e-02,        +2.070642353624e-02,        +8.726374486010e-01,        -2.190408476013e+00
 2.38400000e+02,        +7.071067811865e+00,        +8.109788813699e-01,        -2.022665187506e+00,        +1.696477559212e-02,        +2.181209770287e-02,        +7.071067811865e+00,        +1.696477559321e-02,        +2.181209770331e-02,        +8.056444483375e-01,        -2.012708153097e+00
 2.40000000e+02,        +7.071067811865e+00,        +7.511966695056e-01,        -1.847076477204e+00,        +1.886969520933e-02,        +2.291773099890e-02,        +7.071067811865e+00,        +1.886969520910e-02,        +2.291773099911e-02,        +7.463659549815e-01,        -1.837317802448e+00
